lead_id,activity_type,activity_at,activity_status
lead_01811,first_touch,2026-06-21T03:42:50.505641021,completed
lead_01812,first_touch,2026-06-22T08:13:42.203939583,completed
lead_01813,first_touch,2026-06-20T13:26:02.409813589,completed
lead_01814,first_touch,2026-06-22T10:43:46.964610262,completed
lead_01815,first_touch,2026-06-20T14:25:28.876719346,completed
lead_01816,first_touch,2026-06-20T07:28:54.701828896,completed
lead_01817,first_touch,2026-06-21T09:50:26.304795515,completed
lead_01818,first_touch,2026-06-20T05:42:17.196239479,completed
lead_01819,first_touch,2026-06-21T15:02:53.978799632,completed
lead_01820,first_touch,2026-06-20T08:36:29.953030493,completed
lead_01821,first_touch,2026-06-20T01:58:10.096284474,completed
lead_01822,first_touch,2026-06-21T04:45:27.020924428,completed
lead_01823,first_touch,2026-06-23T02:26:40.606938930,completed
lead_01824,first_touch,2026-06-21T08:12:36.033486582,completed
lead_01825,first_touch,2026-06-21T15:25:47.055855936,completed
lead_01826,first_touch,2026-06-22T02:02:50.953249707,completed
lead_01827,first_touch,2026-06-20T15:49:42.480234484,completed
lead_01828,first_touch,2026-06-20T18:24:46.952401262,completed
lead_01829,first_touch,2026-06-20T17:27:15.250242327,completed
lead_01830,first_touch,2026-06-20T13:54:16.554156744,completed
lead_01831,first_touch,2026-06-22T07:47:33.934860817,completed
lead_01832,first_touch,2026-06-20T07:48:33.048214200,completed
lead_01833,first_touch,2026-06-20T20:58:09.533753229,completed
lead_01834,first_touch,2026-06-22T08:02:30.222343326,completed
lead_01835,first_touch,2026-06-21T01:03:34.280803724,completed
lead_01836,first_touch,2026-06-20T22:07:00.306986974,completed
lead_01837,first_touch,2026-06-20T11:43:12.989439412,completed
lead_01838,first_touch,2026-06-20T10:00:26.896515115,completed
lead_01839,first_touch,2026-06-21T17:18:18.355001654,completed
lead_01840,first_touch,2026-06-20T08:16:26.788258119,completed
lead_01841,first_touch,2026-06-20T16:05:46.606620108,completed
lead_01842,first_touch,2026-06-21T17:44:19.216677131,completed
lead_01843,first_touch,2026-06-23T03:42:57.956130295,completed
lead_01844,first_touch,2026-06-22T03:02:11.881629546,completed
lead_01845,first_touch,2026-06-21T18:36:25.223935069,completed
lead_01846,first_touch,2026-06-21T16:34:51.122929654,completed
lead_01847,first_touch,2026-06-22T00:02:25.836488583,completed
lead_01848,first_touch,2026-06-22T01:30:14.068512399,completed
lead_01849,first_touch,2026-06-21T08:53:33.255373063,completed
lead_01850,first_touch,2026-06-23T00:08:17.310564416,completed
lead_01851,first_touch,2026-06-22T06:01:07.409728837,completed
lead_01852,first_touch,2026-06-22T22:27:30.285900469,completed
lead_01853,first_touch,2026-06-21T11:55:19.182085622,completed
lead_01854,first_touch,2026-06-21T17:44:50.792947023,completed
lead_01855,first_touch,2026-06-21T17:57:37.109838548,completed
lead_01856,first_touch,2026-06-22T04:24:49.794628912,completed
lead_01857,first_touch,2026-06-22T17:07:16.922473901,completed
lead_01858,first_touch,2026-06-21T09:30:24.051339266,completed
lead_01859,first_touch,2026-06-21T16:59:57.535425939,completed
lead_01860,first_touch,2026-06-22T05:16:35.417202517,completed
lead_01861,first_touch,2026-06-21T08:08:52.962793026,completed
lead_01862,first_touch,2026-06-22T00:43:54.062053746,completed
lead_01863,first_touch,2026-06-23T08:22:14.735989714,completed
lead_01864,first_touch,2026-06-22T01:04:17.705716942,completed
lead_01865,first_touch,2026-06-21T06:45:15.408286797,completed
lead_01866,first_touch,2026-06-22T23:40:43.627468677,completed
lead_01867,first_touch,2026-06-21T15:10:30.259878753,completed
lead_01868,first_touch,2026-06-21T03:25:22.745240870,completed
lead_01869,first_touch,2026-06-23T12:30:43.851396061,completed
lead_01870,first_touch,2026-06-21T08:17:49.220135752,completed
lead_01871,first_touch,2026-06-21T21:04:57.265658568,completed
lead_01872,first_touch,2026-06-21T10:00:49.262089159,completed
lead_01873,first_touch,2026-06-22T17:50:30.974482561,completed
lead_01874,first_touch,2026-06-23T00:46:53.096728278,completed
lead_01875,first_touch,2026-06-23T07:56:17.356391207,completed
lead_01876,first_touch,2026-06-22T03:41:44.534376138,completed
lead_01877,first_touch,2026-06-22T15:33:48.126206971,completed
lead_01878,first_touch,2026-06-22T12:57:03.192463317,completed
lead_01879,first_touch,2026-06-22T04:26:05.729273805,completed
lead_01880,first_touch,2026-06-22T20:31:52.500286034,completed
lead_01881,first_touch,,not_assigned
lead_01882,first_touch,2026-06-25T01:57:32.585405905,completed
lead_01883,first_touch,2026-06-22T23:02:08.031060837,completed
lead_01884,first_touch,2026-06-23T05:45:18.375557669,completed
lead_01885,first_touch,2026-06-22T14:01:30.507192788,completed
lead_01886,first_touch,2026-06-25T18:06:17.940003067,completed
lead_01887,first_touch,2026-06-23T00:21:43.187930659,completed
lead_01888,first_touch,2026-06-23T04:29:36.352236332,completed
lead_01889,first_touch,2026-06-22T23:24:35.207593671,completed
lead_01890,first_touch,2026-06-22T16:00:56.268033893,completed
lead_01891,first_touch,2026-06-24T09:09:06.459506807,completed
lead_01892,first_touch,2026-06-22T08:03:42.217795573,completed
lead_01893,first_touch,2026-06-22T14:01:10.657083318,completed
lead_01894,first_touch,2026-06-22T14:37:30.159946568,completed
lead_01895,first_touch,2026-06-23T08:00:42.708974846,completed
lead_01896,first_touch,2026-06-22T13:43:24.882793165,completed
lead_01897,first_touch,2026-06-22T10:42:22.181721456,completed
lead_01898,first_touch,2026-06-22T22:48:56.636397690,completed
lead_01899,first_touch,2026-06-22T22:24:35.436936372,completed
lead_01900,first_touch,2026-06-22T11:29:42.830747052,completed
lead_01901,first_touch,2026-06-22T14:26:21.032942610,completed
lead_01902,first_touch,2026-06-22T13:43:34.114904727,completed
lead_01903,first_touch,2026-06-23T07:04:21.783683118,completed
lead_01904,first_touch,2026-06-22T12:12:14.394535135,completed
lead_01905,first_touch,2026-06-23T12:19:46.696013182,completed
lead_01906,first_touch,2026-06-23T20:57:43.492456656,completed
lead_01907,first_touch,2026-06-23T11:44:01.663218901,completed
lead_01908,first_touch,2026-06-24T19:38:23.939174014,completed
lead_01909,first_touch,2026-06-23T18:04:29.852445604,completed
lead_01910,first_touch,2026-06-23T23:14:20.458246490,completed
lead_01911,first_touch,2026-06-23T08:18:26.097899113,completed
lead_01912,first_touch,2026-06-24T00:58:04.371084251,completed
lead_01913,first_touch,2026-06-24T01:01:58.479723622,completed
lead_01914,first_touch,2026-06-24T04:52:48.932505969,completed
lead_01915,first_touch,2026-06-23T13:29:44.693741005,completed
lead_01916,first_touch,2026-06-23T16:15:54.287872363,completed
lead_01917,first_touch,2026-06-23T15:07:11.806508061,completed
lead_01918,first_touch,2026-06-23T12:28:03.971139566,completed
lead_01919,first_touch,2026-06-23T05:56:09.992503930,completed
lead_01920,first_touch,2026-06-23T20:03:03.044202439,completed
lead_01921,first_touch,2026-06-24T14:14:54.478968815,completed
lead_01922,first_touch,2026-06-24T07:42:01.933973982,completed
lead_01923,first_touch,2026-06-23T01:18:27.266920820,completed
lead_01924,first_touch,2026-06-26T15:19:44.403936521,completed
lead_01925,first_touch,2026-06-24T21:30:14.504197164,completed
lead_01926,first_touch,2026-06-23T16:35:26.139102733,completed
lead_01927,first_touch,2026-06-23T11:46:02.273919359,completed
lead_01928,first_touch,2026-06-23T02:15:52.588188391,completed
lead_01929,first_touch,2026-06-23T22:17:19.820732032,completed
lead_01930,first_touch,2026-06-24T23:31:38.304486109,completed
lead_01931,first_touch,2026-06-23T08:01:53.908595408,completed
lead_01932,first_touch,2026-06-23T14:43:57.697850298,completed
lead_01933,first_touch,2026-06-23T07:26:53.756094147,completed
lead_01934,first_touch,2026-06-23T06:31:15.884558145,completed
lead_01935,first_touch,2026-06-24T11:36:12.065722352,completed
lead_01936,first_touch,2026-06-24T15:40:09.596395282,completed
lead_01937,first_touch,2026-06-23T19:25:30.914804586,completed
lead_01938,first_touch,2026-06-23T05:40:12.994562303,completed
lead_01939,first_touch,2026-06-23T11:16:03.249047330,completed
lead_01940,first_touch,2026-06-23T06:09:09.663020359,completed
lead_01941,first_touch,2026-06-24T02:24:42.724399180,completed
lead_01942,first_touch,2026-06-25T06:38:11.045842387,completed
lead_01943,first_touch,2026-06-24T06:30:17.738164570,completed
lead_01944,first_touch,2026-06-25T15:49:35.799877383,completed
lead_01945,first_touch,2026-06-25T04:47:28.237551309,completed
lead_01946,first_touch,2026-06-24T12:16:58.441490387,completed
lead_01947,first_touch,2026-06-24T21:57:20.804005691,completed
lead_01948,first_touch,2026-06-24T11:10:40.620884419,completed
lead_01949,first_touch,2026-06-25T06:12:21.299755346,completed
lead_01950,first_touch,2026-06-26T11:56:31.643757055,completed
lead_01951,first_touch,2026-06-25T04:21:13.346317945,completed
lead_01952,first_touch,2026-06-25T02:51:53.356697099,completed
lead_01953,first_touch,2026-06-24T16:59:30.574649410,completed
lead_01954,first_touch,2026-06-24T19:26:03.255227356,completed
lead_01955,first_touch,2026-06-25T15:16:34.920189986,completed
lead_01956,first_touch,2026-06-24T15:07:57.164160633,completed
lead_01957,first_touch,2026-06-24T11:34:17.779922545,completed
lead_01958,first_touch,2026-06-24T15:20:17.023008700,completed
lead_01959,first_touch,2026-06-24T13:03:11.668778541,completed
lead_01960,first_touch,2026-06-25T15:22:41.327253845,completed
lead_01961,first_touch,2026-06-25T00:46:17.518366635,completed
lead_01962,first_touch,2026-06-27T00:55:49.755823196,completed
lead_01963,first_touch,2026-06-24T03:32:55.287129587,completed
lead_01964,first_touch,2026-06-24T06:25:20.092643056,completed
lead_01965,first_touch,2026-06-25T05:30:03.736732493,completed
lead_01966,first_touch,2026-06-24T06:10:50.418681325,completed
lead_01967,first_touch,2026-06-25T19:36:35.072895007,completed
lead_01968,first_touch,2026-06-25T04:08:06.578872887,completed
lead_01969,first_touch,2026-06-26T02:36:01.884513607,completed
lead_01970,first_touch,2026-06-27T03:25:44.419528565,completed
lead_01971,first_touch,2026-06-26T15:14:17.413238095,completed
lead_01972,first_touch,2026-06-27T20:02:21.268585773,completed
lead_01973,first_touch,2026-06-25T07:01:13.792249699,completed
lead_01974,first_touch,2026-06-25T12:32:02.576254418,completed
lead_01975,first_touch,2026-06-25T20:05:34.744969621,completed
lead_01976,first_touch,2026-06-26T12:12:43.294501849,completed
lead_01977,first_touch,2026-06-26T03:51:17.841592307,completed
lead_01978,first_touch,2026-06-25T17:29:32.928756683,completed
lead_01979,first_touch,2026-06-26T11:17:01.274855995,completed
lead_01980,first_touch,2026-06-26T12:59:19.507894694,completed
lead_01981,first_touch,2026-06-26T00:29:06.171351078,completed
lead_01982,first_touch,2026-06-25T21:05:58.377439606,completed
lead_01983,first_touch,2026-06-27T00:06:29.015293813,completed
lead_01984,first_touch,2026-06-25T14:51:16.135867845,completed
lead_01985,first_touch,2026-06-25T03:49:07.597035949,completed
lead_01986,first_touch,2026-06-26T11:12:21.803090537,completed
lead_01987,first_touch,2026-06-28T07:42:27.788705142,completed
lead_01988,first_touch,2026-06-26T06:39:51.348450676,completed
lead_01989,first_touch,2026-06-29T11:48:12.328742640,completed
lead_01990,first_touch,2026-06-25T01:59:19.231889133,completed
lead_01991,first_touch,2026-06-26T20:43:43.748331258,completed
lead_01992,first_touch,2026-06-25T11:26:45.908390096,completed
lead_01993,first_touch,2026-06-25T14:55:27.113855668,completed
lead_01994,first_touch,2026-06-27T05:54:13.123113630,completed
lead_01995,first_touch,2026-06-25T07:28:20.470091505,completed
lead_01996,first_touch,2026-06-25T09:33:22.786544597,completed
lead_01997,first_touch,2026-06-25T09:41:50.567788560,completed
lead_01998,first_touch,2026-06-26T01:24:47.537426977,completed
lead_01999,first_touch,2026-06-27T04:36:29.485182688,completed
lead_02000,first_touch,2026-06-26T14:42:46.724520588,completed
lead_02001,first_touch,2026-06-26T15:25:55.506203986,completed
lead_02002,first_touch,2026-06-26T22:14:19.847303683,completed
lead_02003,first_touch,2026-06-26T14:17:38.516027824,completed
lead_02004,first_touch,2026-06-26T18:07:30.626118955,completed
lead_02005,first_touch,2026-06-26T16:38:04.559674049,completed
lead_02006,first_touch,2026-06-29T05:54:18.321329884,completed
lead_02007,first_touch,2026-06-28T12:37:17.853115976,completed
lead_02008,first_touch,2026-06-26T12:17:43.444652111,completed
lead_02009,first_touch,2026-06-26T14:40:00.215569478,completed
lead_02010,first_touch,2026-06-28T13:58:24.203944415,completed
lead_02011,first_touch,2026-06-26T13:16:08.719848264,completed
lead_02012,first_touch,2026-06-26T18:33:52.622601839,completed
lead_02013,first_touch,2026-06-27T12:54:29.984718801,completed
lead_02014,first_touch,2026-06-26T22:11:31.861027208,completed
lead_02015,first_touch,2026-06-26T23:55:17.738124622,completed
lead_02016,first_touch,2026-06-27T18:46:48.543424751,completed
lead_02017,first_touch,2026-06-27T02:15:16.803227742,completed
lead_02018,first_touch,2026-06-26T22:04:45.022140200,completed
lead_02019,first_touch,2026-06-26T10:08:39.109974768,completed
lead_02020,first_touch,2026-06-27T00:27:22.528942318,completed
lead_02021,first_touch,2026-06-30T03:00:08.940064526,completed
lead_02022,first_touch,2026-06-27T01:21:27.222076247,completed
lead_02023,first_touch,2026-06-26T05:42:01.848807435,completed
lead_02024,first_touch,2026-06-26T21:23:50.361285706,completed
lead_02025,first_touch,2026-06-27T19:50:56.024619419,completed
lead_02026,first_touch,2026-06-26T22:43:28.165077487,completed
lead_02027,first_touch,2026-06-28T15:38:14.001706665,completed
lead_02028,first_touch,2026-06-26T14:48:40.791279024,completed
lead_02029,first_touch,2026-06-26T14:37:04.401743282,completed
lead_02030,first_touch,2026-06-26T06:36:52.274003843,completed
lead_02031,first_touch,2026-06-28T07:03:27.057988091,completed
lead_02032,first_touch,2026-06-27T00:40:13.237560550,completed
lead_02033,first_touch,2026-06-26T16:41:42.750399484,completed
lead_02034,first_touch,2026-06-28T00:07:31.415979499,completed
lead_02035,first_touch,2026-06-28T23:05:24.031040373,completed
lead_02036,first_touch,2026-06-27T17:59:13.657044064,completed
lead_02037,first_touch,2026-06-28T09:25:29.985647523,completed
lead_02038,first_touch,2026-06-27T09:47:26.496508784,completed
lead_02039,first_touch,2026-06-27T15:54:36.973980182,completed
lead_02040,first_touch,2026-06-28T07:43:28.603305751,completed
lead_02041,first_touch,2026-06-28T12:40:09.149721491,completed
lead_02042,first_touch,2026-06-27T05:36:59.529127964,completed
lead_02043,first_touch,2026-06-27T12:09:09.481463881,completed
lead_02044,first_touch,2026-06-28T21:24:12.469387651,completed
lead_02045,first_touch,2026-06-27T20:15:13.020286571,completed
lead_02046,first_touch,2026-06-28T07:02:51.069508745,completed
lead_02047,first_touch,2026-06-28T03:54:29.877872310,completed
lead_02048,first_touch,2026-06-27T14:17:52.959039727,completed
lead_02049,first_touch,2026-06-27T18:24:08.623941053,completed
lead_02050,first_touch,2026-06-28T16:33:03.732762732,completed
lead_02051,first_touch,2026-06-27T03:47:47.867862850,completed
lead_02052,first_touch,2026-06-29T11:20:06.011451429,completed
lead_02053,first_touch,2026-06-28T08:22:14.950456489,completed
lead_02054,first_touch,2026-06-27T12:44:47.712785158,completed
lead_02055,first_touch,2026-06-27T19:31:52.032999603,completed
lead_02056,first_touch,2026-06-27T06:27:54.035629244,completed
lead_02057,first_touch,2026-06-28T17:55:59.063952256,completed
lead_02058,first_touch,2026-06-27T12:23:02.643917846,completed
lead_02059,first_touch,2026-06-27T03:55:41.028409121,completed
lead_02060,first_touch,2026-06-27T09:31:54.273423394,completed
lead_02061,first_touch,2026-06-27T18:51:32.451173433,completed
lead_02062,first_touch,2026-06-29T06:08:42.983171882,completed
lead_02063,first_touch,2026-06-27T13:56:56.380496977,completed
lead_02064,first_touch,2026-06-29T10:15:41.880033665,completed
lead_02065,first_touch,2026-06-28T09:52:00.880595563,completed
lead_02066,first_touch,2026-06-28T13:56:13.268198763,completed
lead_02067,first_touch,2026-06-28T09:08:28.838413235,completed
lead_02068,first_touch,2026-06-29T02:29:51.554002934,completed
lead_02069,first_touch,2026-06-28T09:29:52.157145628,completed
lead_02070,first_touch,2026-06-29T04:01:16.504293953,completed
lead_02071,first_touch,2026-06-28T23:35:10.691158958,completed
lead_02072,first_touch,2026-06-29T23:29:33.226783035,completed
lead_02073,first_touch,2026-06-29T03:40:10.256529835,completed
lead_02074,first_touch,2026-06-29T06:06:31.252937015,completed
lead_02075,first_touch,2026-06-29T11:01:14.299785268,completed
lead_02076,first_touch,2026-06-28T16:32:52.144290656,completed
lead_02077,first_touch,2026-06-28T04:24:07.464484312,completed
lead_02078,first_touch,2026-06-28T03:30:56.409466277,completed
lead_02079,first_touch,2026-06-28T21:51:44.851949245,completed
lead_02080,first_touch,2026-06-28T15:17:37.169872884,completed
lead_02081,first_touch,2026-06-28T22:01:32.644515298,completed
lead_02082,first_touch,2026-06-28T16:34:25.497956591,completed
lead_02083,first_touch,2026-06-28T13:34:13.674754514,completed
lead_02084,first_touch,2026-06-29T18:35:25.072644237,completed
lead_02085,first_touch,2026-06-29T00:04:43.199942169,completed
lead_02086,first_touch,2026-06-30T06:37:27.905997970,completed
lead_02087,first_touch,2026-06-28T17:47:16.229483786,completed
lead_02088,first_touch,,not_assigned
lead_02089,first_touch,2026-06-28T08:01:14.486086681,completed
lead_02090,first_touch,2026-06-28T16:39:58.296784617,completed
lead_02091,first_touch,2026-06-28T10:16:45.012674142,completed
lead_02092,first_touch,2026-06-28T03:17:43.176939879,completed
lead_02093,first_touch,2026-06-28T19:12:17.450293293,completed
lead_02094,first_touch,2026-06-28T15:57:43.608391991,completed
lead_02095,first_touch,2026-06-28T11:39:59.410728221,completed
lead_02096,first_touch,2026-06-28T06:20:23.592557226,completed
lead_02097,first_touch,2026-06-28T21:17:53.556622981,completed
lead_02098,first_touch,2026-06-28T20:24:54.889220061,completed
lead_02099,first_touch,2026-06-29T20:43:32.420131495,completed
lead_02100,first_touch,2026-06-29T23:24:12.507969587,completed
lead_02101,first_touch,2026-07-01T02:00:52.762218199,completed
lead_02102,first_touch,2026-06-29T07:18:02.400497954,completed
lead_02103,first_touch,2026-07-01T04:21:32.211747201,completed
lead_02104,first_touch,2026-06-29T10:07:57.915765861,completed
lead_02105,first_touch,2026-07-01T05:28:21.511565053,completed
lead_02106,first_touch,2026-06-30T03:13:36.640514917,completed
lead_02107,first_touch,2026-06-29T17:37:34.278058213,completed
lead_02108,first_touch,2026-06-30T10:45:59.741049447,completed
lead_02109,first_touch,2026-06-29T17:45:37.505659854,completed
lead_02110,first_touch,2026-06-29T07:00:23.436377399,completed
lead_02111,first_touch,2026-06-29T19:03:11.740284739,completed
lead_02112,first_touch,2026-06-30T16:09:22.471653885,completed
lead_02113,first_touch,2026-06-29T13:15:28.680712534,completed
lead_02114,first_touch,2026-06-30T16:55:23.929102751,completed
lead_02115,first_touch,2026-07-01T08:03:41.188066640,completed
lead_02116,first_touch,2026-06-29T19:49:03.283197748,completed
lead_02117,first_touch,2026-06-29T19:21:41.584870747,completed
lead_02118,first_touch,2026-06-29T13:44:36.642693309,completed
lead_02119,first_touch,2026-07-02T15:36:46.755905916,completed
lead_02120,first_touch,2026-06-30T00:53:49.325826177,completed
lead_02121,first_touch,2026-06-30T04:20:23.817133246,completed
lead_02122,first_touch,2026-06-29T03:53:13.912567327,completed
lead_02123,first_touch,2026-06-29T23:07:26.526343632,completed
lead_02124,first_touch,2026-07-01T00:24:22.831764390,completed
lead_02125,first_touch,2026-06-30T07:01:57.084515809,completed
lead_02126,first_touch,2026-07-01T00:19:18.353194486,completed
lead_02127,first_touch,2026-06-29T18:52:42.847412061,completed
lead_02128,first_touch,2026-06-29T07:06:22.601775329,completed
lead_02129,first_touch,2026-06-29T07:42:36.996640180,completed
lead_02130,first_touch,2026-06-30T08:25:20.636651836,completed
lead_02131,first_touch,2026-07-01T18:49:42.073284801,completed
lead_02132,first_touch,2026-07-04T02:12:05.401170788,completed
lead_02133,first_touch,,not_assigned
lead_02134,first_touch,2026-06-30T08:19:46.484899090,completed
lead_02135,first_touch,2026-06-30T07:30:01.362148891,completed
lead_02136,first_touch,2026-06-30T10:11:10.921561488,completed
lead_02137,first_touch,2026-07-02T13:27:32.155459738,completed
lead_02138,first_touch,2026-06-30T13:01:54.462814684,completed
lead_02139,first_touch,2026-06-30T03:46:11.117692693,completed
lead_02140,first_touch,2026-06-30T06:29:04.926022406,completed
lead_02141,first_touch,2026-06-30T12:35:41.605146851,completed
lead_02142,first_touch,2026-06-30T18:21:38.078788379,completed
lead_02143,first_touch,2026-06-30T14:50:04.040647887,completed
lead_02144,first_touch,2026-07-01T16:44:58.093401878,completed
lead_02145,first_touch,2026-07-01T14:03:40.006627108,completed
lead_02146,first_touch,2026-06-30T04:12:59.997556174,completed
lead_02147,first_touch,2026-06-30T12:03:20.984720506,completed
lead_02148,first_touch,2026-06-30T10:38:33.475053117,completed
lead_02149,first_touch,2026-06-30T17:17:10.152717210,completed
lead_02150,first_touch,2026-07-02T08:08:59.741654428,completed
lead_02151,first_touch,2026-07-02T13:12:36.016455117,completed
lead_02152,first_touch,2026-06-30T16:48:32.823015187,completed
lead_02153,first_touch,2026-06-30T20:18:54.129344370,completed
lead_02154,first_touch,2026-07-01T11:37:38.878168968,completed
lead_02155,first_touch,2026-06-30T13:19:39.041568131,completed
lead_02156,first_touch,2026-06-30T03:47:33.669989698,completed
lead_02157,first_touch,2026-06-30T23:44:43.632916932,completed
lead_02158,first_touch,2026-06-30T21:25:18.641801564,completed
lead_02159,first_touch,2026-07-01T05:05:27.486671689,completed
lead_02160,first_touch,2026-07-06T00:00:00,completed
lead_02161,first_touch,2026-07-01T08:02:32.920264298,completed
lead_02162,first_touch,2026-07-01T11:18:43.985204424,completed
lead_02163,first_touch,2026-07-02T23:18:37.782116815,completed
lead_02164,first_touch,2026-07-01T12:59:37.190635496,completed
lead_02165,first_touch,2026-07-01T02:14:42.962932965,completed
lead_02166,first_touch,2026-07-02T08:21:50.687228677,completed
lead_02167,first_touch,2026-07-01T14:43:19.678363302,completed
lead_02168,first_touch,2026-07-01T11:01:54.291617306,completed
lead_02169,first_touch,2026-07-01T14:53:19.986214985,completed
lead_02170,first_touch,2026-07-02T02:09:01.548194415,completed
lead_02171,first_touch,2026-07-03T16:16:30.366787304,completed
lead_02172,first_touch,2026-07-01T13:02:54.889346825,completed
lead_02173,first_touch,2026-07-02T01:22:17.326433831,completed
lead_02174,first_touch,2026-07-01T20:38:25.502738570,completed
lead_02175,first_touch,2026-07-01T16:37:22.975277353,completed
lead_02176,first_touch,2026-07-01T23:35:33.875681260,completed
lead_02177,first_touch,2026-07-01T06:57:38.474203969,completed
lead_02178,first_touch,2026-07-06T00:00:00,completed
lead_02179,first_touch,2026-07-01T19:13:57.126956178,completed
lead_02180,first_touch,2026-07-04T02:45:04.550078960,completed
lead_02181,first_touch,2026-07-02T15:17:29.889798417,completed
lead_02182,first_touch,2026-07-03T03:22:37.389066168,completed
lead_02183,first_touch,2026-07-02T08:16:16.289368290,completed
lead_02184,first_touch,2026-07-01T10:40:06.833923628,completed
lead_02185,first_touch,2026-07-01T23:28:14.991546352,completed
lead_02186,first_touch,2026-07-01T12:22:31.261556025,completed
lead_02187,first_touch,2026-07-01T13:13:41.651009845,completed
lead_02188,first_touch,2026-07-02T06:28:58.026618373,completed
lead_02189,first_touch,2026-07-03T02:04:21.559249055,completed
lead_02190,first_touch,2026-07-02T03:30:08.580497242,completed
lead_02191,first_touch,2026-07-02T20:48:59.631264042,completed
lead_02192,first_touch,2026-07-02T15:30:21.168720377,completed
lead_02193,first_touch,2026-07-02T22:57:01.652886894,completed
lead_02194,first_touch,2026-07-04T06:49:43.099341901,completed
lead_02195,first_touch,2026-07-02T02:31:03.593411847,completed
lead_02196,first_touch,2026-07-02T07:56:18.729470974,completed
lead_02197,first_touch,2026-07-03T01:27:24.068274530,completed
lead_02198,first_touch,2026-07-02T01:42:36.275826540,completed
lead_02199,first_touch,2026-07-03T00:59:09.699852649,completed
lead_02200,first_touch,2026-07-02T17:07:55.678682004,completed
lead_02201,first_touch,2026-07-03T03:48:15.454398807,completed
lead_02202,first_touch,2026-07-03T07:43:25.357003925,completed
lead_02203,first_touch,2026-07-03T12:20:05.404066440,completed
lead_02204,first_touch,2026-07-02T08:55:48.554222612,completed
lead_02205,first_touch,2026-07-03T21:53:22.830462230,completed
lead_02206,first_touch,2026-07-04T01:30:52.430869002,completed
lead_02207,first_touch,2026-07-03T04:19:42.347981459,completed
lead_02208,first_touch,2026-07-02T06:29:21.288708566,completed
lead_02209,first_touch,2026-07-02T11:32:01.696431010,completed
lead_02210,first_touch,2026-07-03T10:38:50.136632686,completed
lead_02211,first_touch,2026-07-02T08:24:10.214949441,completed
lead_02212,first_touch,2026-07-04T09:45:33.490695313,completed
lead_02213,first_touch,,not_assigned
lead_02214,first_touch,2026-07-03T06:58:09.570496884,completed
lead_02215,first_touch,2026-07-03T13:40:39.598914278,completed
lead_02216,first_touch,2026-07-03T09:01:24.941532102,completed
lead_02217,first_touch,2026-07-02T08:01:59.002594388,completed
lead_02218,first_touch,2026-07-06T19:14:23.392488360,completed
lead_02219,first_touch,2026-07-03T18:02:48.049758389,completed
lead_02220,first_touch,2026-07-03T14:48:35.778937906,completed
lead_02221,first_touch,2026-07-03T06:27:23.422943463,completed
lead_02222,first_touch,2026-07-04T07:46:02.544924006,completed
lead_02223,first_touch,2026-07-03T06:10:58.216532686,completed
lead_02224,first_touch,2026-07-05T07:26:16.143886482,completed
lead_02225,first_touch,2026-07-03T18:32:04.791813452,completed
lead_02226,first_touch,2026-07-03T05:15:24.182644972,completed
lead_02227,first_touch,2026-07-03T13:15:23.932994835,completed
lead_02228,first_touch,2026-07-03T05:43:29.740965604,completed
lead_02229,first_touch,2026-07-05T01:45:17.208073246,completed
lead_02230,first_touch,2026-07-03T21:58:46.150872880,completed
lead_02231,first_touch,2026-07-03T04:50:30.070132674,completed
lead_02232,first_touch,2026-07-03T17:04:41.305272044,completed
lead_02233,first_touch,2026-07-04T03:35:33.359151621,completed
lead_02234,first_touch,2026-07-03T09:11:11.107185856,completed
lead_02235,first_touch,2026-07-04T00:45:36.066940273,completed
lead_02236,first_touch,2026-07-03T14:06:11.201275017,completed
lead_02237,first_touch,2026-07-03T07:25:14.702457510,completed
lead_02238,first_touch,2026-07-03T17:35:01.195950688,completed
lead_02239,first_touch,2026-07-03T12:30:13.489378054,completed
lead_02240,first_touch,2026-07-04T01:58:46.298879869,completed
lead_02241,first_touch,2026-07-03T13:11:02.245971303,completed
lead_02242,first_touch,2026-07-03T10:07:48.414409601,completed
lead_02243,first_touch,2026-07-05T08:36:52.479416030,completed
lead_02244,first_touch,2026-07-04T01:16:40.353543296,completed
lead_02245,first_touch,2026-07-03T12:47:27.930147276,completed
lead_02246,first_touch,2026-07-03T19:38:33.231508153,completed
lead_02247,first_touch,2026-07-04T05:18:26.703837407,completed
