account_id,account_name,segment,industry,employee_count,potential_arr
acct_01988,Conta 01988,mid_market,manufacturing,648,66659.35
acct_01989,Conta 01989,smb,manufacturing,72,66173.87
acct_01990,Conta 01990,mid_market,retail,185,54422.65
acct_01991,Conta 01991,smb,manufacturing,143,33135.61
acct_01992,Conta 01992,mid_market,financial_services,526,89833.35
acct_01993,Conta 01993,enterprise,healthcare,2934,38241.63
acct_01994,Conta 01994,smb,education,109,62477.92
acct_01995,Conta 01995,smb,software,55,56716.86
acct_01996,Conta 01996,smb,education,132,23677.61
acct_01997,Conta 01997,enterprise,manufacturing,1756,66255.41
acct_01998,Conta 01998,smb,healthcare,30,52329.52
acct_01999,Conta 01999,mid_market,healthcare,743,52752.22
acct_02000,Conta 02000,mid_market,retail,438,84958.79
acct_02001,Conta 02001,enterprise,financial_services,3067,24591.15
acct_02002,Conta 02002,smb,healthcare,127,70278.08
acct_02003,Conta 02003,smb,retail,90,50564.7
acct_02004,Conta 02004,smb,education,100,28664.81
acct_02005,Conta 02005,smb,healthcare,151,52509.02
acct_02006,Conta 02006,smb,manufacturing,165,60979.84
acct_02007,Conta 02007,mid_market,financial_services,839,53663.7
acct_02008,Conta 02008,smb,retail,151,43643.54
acct_02009,Conta 02009,mid_market,software,446,46779.87
acct_02010,Conta 02010,smb,education,38,70395.44
acct_02011,Conta 02011,mid_market,retail,872,42471.81
acct_02012,Conta 02012,mid_market,healthcare,587,34844.95
acct_02013,Conta 02013,mid_market,healthcare,800,54857.03
acct_02014,Conta 02014,enterprise,software,1429,87555.53
acct_02015,Conta 02015,smb,financial_services,82,66727.44
acct_02016,Conta 02016,enterprise,manufacturing,2455,95083.36
acct_02017,Conta 02017,smb,education,164,43866.65
acct_02018,Conta 02018,enterprise,education,3623,77111.65
acct_02019,Conta 02019,mid_market,financial_services,603,20720.48
acct_02020,Conta 02020,mid_market,healthcare,805,88389.84
acct_02021,Conta 02021,smb,software,106,22849.89
acct_02022,Conta 02022,enterprise,retail,3953,38295.07
acct_02023,Conta 02023,mid_market,retail,769,93075.27
acct_02024,Conta 02024,smb,manufacturing,105,51899.53
acct_02025,Conta 02025,mid_market,education,819,25400.69
acct_02026,Conta 02026,mid_market,healthcare,631,10501.21
acct_02027,Conta 02027,smb,retail,154,45792.34
acct_02028,Conta 02028,mid_market,manufacturing,752,87147.74
acct_02029,Conta 02029,enterprise,financial_services,3178,37642.95
acct_02030,Conta 02030,mid_market,education,352,68348.57
acct_02031,Conta 02031,enterprise,manufacturing,1023,19551.18
acct_02032,Conta 02032,enterprise,financial_services,1422,91088.51
acct_02033,Conta 02033,mid_market,software,483,53177.43
acct_02034,Conta 02034,smb,manufacturing,36,66800.17
acct_02035,Conta 02035,smb,retail,172,43917.76
acct_02036,Conta 02036,enterprise,software,2050,70642.81
acct_02037,Conta 02037,mid_market,retail,321,8000.0
acct_02038,Conta 02038,mid_market,healthcare,455,50704.79
acct_02039,Conta 02039,smb,financial_services,63,65034.03
acct_02040,Conta 02040,mid_market,retail,209,74643.52
acct_02041,Conta 02041,mid_market,manufacturing,607,78266.1
acct_02042,Conta 02042,mid_market,education,630,67875.72
acct_02043,Conta 02043,smb,healthcare,142,25416.64
acct_02044,Conta 02044,smb,education,95,43181.02
acct_02045,Conta 02045,smb,education,105,51089.96
acct_02046,Conta 02046,smb,healthcare,162,39154.65
acct_02047,Conta 02047,mid_market,retail,707,75905.37
acct_02048,Conta 02048,mid_market,software,873,43282.04
acct_02049,Conta 02049,smb,education,160,55025.21
acct_02050,Conta 02050,smb,healthcare,55,60811.97
acct_02051,Conta 02051,enterprise,retail,2214,43722.74
acct_02052,Conta 02052,smb,financial_services,131,42275.08
acct_02053,Conta 02053,enterprise,education,3810,73473.97
acct_02054,Conta 02054,enterprise,software,1461,65221.32
acct_02055,Conta 02055,smb,software,165,82603.76
acct_02056,Conta 02056,smb,manufacturing,151,36320.03
acct_02057,Conta 02057,smb,software,73,38508.03
acct_02058,Conta 02058,enterprise,retail,3541,37490.57
acct_02059,Conta 02059,smb,financial_services,41,31918.23
acct_02060,Conta 02060,smb,retail,156,56559.93
acct_02061,Conta 02061,smb,manufacturing,60,59784.8
acct_02062,Conta 02062,mid_market,education,552,33900.31
acct_02063,Conta 02063,smb,healthcare,116,54607.38
acct_02064,Conta 02064,mid_market,education,662,62001.98
acct_02065,Conta 02065,enterprise,financial_services,2088,30256.5
acct_02066,Conta 02066,smb,manufacturing,45,49336.75
acct_02067,Conta 02067,smb,financial_services,68,21957.14
acct_02068,Conta 02068,mid_market,healthcare,871,27457.82
acct_02069,Conta 02069,smb,healthcare,164,36452.39
acct_02070,Conta 02070,smb,software,149,82551.67
acct_02071,Conta 02071,smb,software,31,22345.71
acct_02072,Conta 02072,smb,software,162,44864.01
acct_02073,Conta 02073,smb,healthcare,150,53983.94
acct_02074,Conta 02074,smb,education,76,30664.34
acct_02075,Conta 02075,mid_market,healthcare,525,83351.03
acct_02076,Conta 02076,smb,healthcare,172,60639.97
acct_02077,Conta 02077,smb,healthcare,146,50966.47
acct_02078,Conta 02078,mid_market,financial_services,310,77545.03
acct_02079,Conta 02079,enterprise,education,3782,81000.24
acct_02080,Conta 02080,smb,software,45,23182.99
acct_02081,Conta 02081,smb,healthcare,38,67038.33
acct_02082,Conta 02082,smb,retail,82,29489.15
acct_02083,Conta 02083,mid_market,education,753,40117.35
acct_02084,Conta 02084,mid_market,education,450,113946.72
acct_02085,Conta 02085,smb,manufacturing,43,32167.96
acct_02086,Conta 02086,smb,software,149,49564.96
acct_02087,Conta 02087,smb,education,146,26907.18
acct_02088,Conta 02088,mid_market,retail,546,37169.2
acct_02089,Conta 02089,mid_market,education,718,54193.2
acct_02090,Conta 02090,mid_market,retail,594,50169.03
acct_02091,Conta 02091,smb,software,121,86310.99
acct_02092,Conta 02092,mid_market,retail,183,37747.46
acct_02093,Conta 02093,enterprise,manufacturing,4467,53322.91
acct_02094,Conta 02094,enterprise,software,3783,54607.78
acct_02095,Conta 02095,smb,manufacturing,30,43111.13
acct_02096,Conta 02096,mid_market,software,676,32250.55
acct_02097,Conta 02097,smb,education,93,66705.17
acct_02098,Conta 02098,mid_market,software,547,55862.7
acct_02099,Conta 02099,mid_market,education,400,81768.51
acct_02100,Conta 02100,smb,retail,162,65460.39
acct_02101,Conta 02101,enterprise,software,1029,28386.02
acct_02102,Conta 02102,smb,financial_services,147,49208.2
acct_02103,Conta 02103,smb,education,35,80904.1
acct_02104,Conta 02104,smb,software,117,37187.97
acct_02105,Conta 02105,mid_market,financial_services,356,63434.25
acct_02106,Conta 02106,mid_market,software,299,45766.98
acct_02107,Conta 02107,smb,manufacturing,34,48830.42
acct_02108,Conta 02108,smb,financial_services,176,20918.79
acct_02109,Conta 02109,smb,education,176,54394.12
acct_02110,Conta 02110,mid_market,financial_services,776,62088.87
acct_02111,Conta 02111,smb,manufacturing,176,30336.79
acct_02112,Conta 02112,smb,software,154,27755.26
acct_02113,Conta 02113,mid_market,retail,861,35299.83
acct_02114,Conta 02114,smb,financial_services,110,88782.51
acct_02115,Conta 02115,enterprise,software,2678,79052.95
acct_02116,Conta 02116,mid_market,retail,563,38011.0
acct_02117,Conta 02117,mid_market,manufacturing,379,69464.45
acct_02118,Conta 02118,mid_market,retail,548,60448.16
acct_02119,Conta 02119,smb,manufacturing,173,64668.09
acct_02120,Conta 02120,mid_market,financial_services,892,68487.98
acct_02121,Conta 02121,smb,software,103,8000.0
acct_02122,Conta 02122,enterprise,retail,4098,37862.87
acct_02123,Conta 02123,smb,software,30,37268.79
acct_02124,Conta 02124,mid_market,healthcare,761,73164.15
acct_02125,Conta 02125,smb,healthcare,78,56400.47
acct_02126,Conta 02126,smb,healthcare,139,47855.82
acct_02127,Conta 02127,enterprise,education,4061,70756.61
acct_02128,Conta 02128,smb,software,34,24167.75
acct_02129,Conta 02129,smb,healthcare,120,62808.13
acct_02130,Conta 02130,enterprise,manufacturing,2421,43909.42
acct_02131,Conta 02131,enterprise,software,2244,31498.27
acct_02132,Conta 02132,smb,manufacturing,37,78441.89
acct_02133,Conta 02133,mid_market,healthcare,651,79197.44
acct_02134,Conta 02134,enterprise,education,1938,64934.28
acct_02135,Conta 02135,mid_market,education,253,58900.07
acct_02136,Conta 02136,mid_market,retail,311,98205.61
acct_02137,Conta 02137,mid_market,healthcare,772,24351.79
acct_02138,Conta 02138,mid_market,education,373,115473.42
acct_02139,Conta 02139,enterprise,software,4136,22003.32
acct_02140,Conta 02140,mid_market,education,673,57411.79
acct_02141,Conta 02141,smb,financial_services,77,26935.41
acct_02142,Conta 02142,enterprise,education,3222,66017.84
acct_02143,Conta 02143,mid_market,retail,358,39326.91
acct_02144,Conta 02144,mid_market,software,819,26831.42
acct_02145,Conta 02145,mid_market,manufacturing,431,31784.91
acct_02146,Conta 02146,mid_market,financial_services,681,48295.86
acct_02147,Conta 02147,smb,retail,41,16012.11
acct_02148,Conta 02148,smb,education,53,51164.17
acct_02149,Conta 02149,mid_market,retail,258,26855.04
acct_02150,Conta 02150,mid_market,education,443,65853.53
acct_02151,Conta 02151,smb,education,109,29621.39
acct_02152,Conta 02152,smb,healthcare,61,17928.27
acct_02153,Conta 02153,mid_market,financial_services,862,30573.83
acct_02154,Conta 02154,enterprise,software,2689,78254.55
acct_02155,Conta 02155,mid_market,financial_services,399,126796.93
acct_02156,Conta 02156,smb,financial_services,149,77387.1
acct_02157,Conta 02157,smb,financial_services,96,48064.61
acct_02158,Conta 02158,mid_market,manufacturing,732,57294.02
acct_02159,Conta 02159,mid_market,software,862,74804.63
acct_02160,Conta 02160,smb,software,41,27754.65
acct_02161,Conta 02161,smb,software,159,60761.45
acct_02162,Conta 02162,mid_market,manufacturing,360,64198.18
acct_02163,Conta 02163,smb,manufacturing,90,54110.06
acct_02164,Conta 02164,mid_market,retail,363,84940.88
acct_02165,Conta 02165,mid_market,education,748,58670.68
acct_02166,Conta 02166,smb,financial_services,150,22271.11
acct_02167,Conta 02167,enterprise,education,4081,44527.73
acct_02168,Conta 02168,smb,healthcare,59,41875.75
acct_02169,Conta 02169,mid_market,education,577,62064.85
acct_02170,Conta 02170,enterprise,manufacturing,1792,96899.33
acct_02171,Conta 02171,smb,software,154,101215.14
acct_02172,Conta 02172,enterprise,education,1408,64056.45
acct_02173,Conta 02173,smb,education,148,48874.45
acct_02174,Conta 02174,smb,software,132,23660.51
acct_02175,Conta 02175,enterprise,education,1002,32415.92
acct_02176,Conta 02176,mid_market,manufacturing,219,70430.42
acct_02177,Conta 02177,mid_market,education,314,60390.67
acct_02178,Conta 02178,smb,financial_services,109,75280.61
acct_02179,Conta 02179,smb,manufacturing,61,14351.56
acct_02180,Conta 02180,mid_market,manufacturing,591,37482.22
acct_02181,Conta 02181,mid_market,software,888,38781.94
acct_02182,Conta 02182,smb,manufacturing,93,39044.45
acct_02183,Conta 02183,smb,software,112,8000.0
acct_02184,Conta 02184,enterprise,education,1159,61089.06
acct_02185,Conta 02185,mid_market,software,308,67005.97
acct_02186,Conta 02186,mid_market,manufacturing,819,43428.28
acct_02187,Conta 02187,smb,education,152,44813.26
acct_02188,Conta 02188,enterprise,retail,1352,52444.03
acct_02189,Conta 02189,mid_market,healthcare,513,77494.77
acct_02190,Conta 02190,smb,manufacturing,94,51223.85
acct_02191,Conta 02191,smb,retail,135,44816.38
acct_02192,Conta 02192,smb,education,173,37605.84
acct_02193,Conta 02193,mid_market,retail,898,22204.87
acct_02194,Conta 02194,mid_market,financial_services,325,62023.74
acct_02195,Conta 02195,smb,software,44,38883.43
acct_02196,Conta 02196,mid_market,education,261,79395.64
acct_02197,Conta 02197,mid_market,software,187,71642.58
acct_02198,Conta 02198,smb,software,33,40795.63
acct_02199,Conta 02199,smb,financial_services,81,67772.06
acct_02200,Conta 02200,enterprise,education,2045,47965.67
acct_02201,Conta 02201,smb,financial_services,126,43113.59
acct_02202,Conta 02202,mid_market,retail,217,47705.36
acct_02203,Conta 02203,enterprise,manufacturing,2165,8000.0
acct_02204,Conta 02204,smb,software,102,54837.77
acct_02205,Conta 02205,smb,manufacturing,164,66103.63
acct_02206,Conta 02206,mid_market,software,460,44307.29
acct_02207,Conta 02207,mid_market,retail,561,33364.2
acct_02208,Conta 02208,mid_market,healthcare,698,48297.16
acct_02209,Conta 02209,mid_market,software,196,48588.3
acct_02210,Conta 02210,smb,software,99,60408.79
acct_02211,Conta 02211,mid_market,retail,776,35041.93
acct_02212,Conta 02212,mid_market,financial_services,732,51832.63
acct_02213,Conta 02213,smb,healthcare,164,32185.0
acct_02214,Conta 02214,mid_market,healthcare,727,97002.3
acct_02215,Conta 02215,enterprise,manufacturing,1672,42569.05
acct_02216,Conta 02216,mid_market,retail,443,65666.38
acct_02217,Conta 02217,mid_market,retail,626,47132.42
acct_02218,Conta 02218,mid_market,software,889,71128.04
acct_02219,Conta 02219,enterprise,education,3758,82603.39
acct_02220,Conta 02220,smb,education,78,49108.85
acct_02221,Conta 02221,smb,software,129,60318.84
acct_02222,Conta 02222,smb,education,59,31579.2
acct_02223,Conta 02223,smb,retail,164,57098.14
acct_02224,Conta 02224,smb,healthcare,177,44053.5
acct_02225,Conta 02225,smb,education,102,26134.28
acct_02226,Conta 02226,mid_market,healthcare,333,17391.78
acct_02227,Conta 02227,smb,education,106,26819.44
acct_02228,Conta 02228,mid_market,manufacturing,639,58750.38
acct_02229,Conta 02229,mid_market,education,240,60645.74
acct_02230,Conta 02230,smb,retail,177,39185.96
acct_02231,Conta 02231,mid_market,healthcare,690,43319.02
acct_02232,Conta 02232,smb,retail,156,50794.15
acct_02233,Conta 02233,mid_market,financial_services,871,89059.48
acct_02234,Conta 02234,smb,manufacturing,129,42620.18
acct_02235,Conta 02235,mid_market,software,681,18930.73
acct_02236,Conta 02236,mid_market,healthcare,570,82632.07
acct_02237,Conta 02237,smb,healthcare,113,42018.16
acct_02238,Conta 02238,enterprise,education,2204,53773.62
acct_02239,Conta 02239,mid_market,healthcare,781,20721.29
acct_02240,Conta 02240,smb,healthcare,147,95936.86
acct_02241,Conta 02241,enterprise,healthcare,2739,109666.75
acct_02242,Conta 02242,smb,financial_services,173,92321.68
acct_02243,Conta 02243,smb,healthcare,87,35296.54
acct_02244,Conta 02244,smb,education,173,25813.55
acct_02245,Conta 02245,mid_market,software,288,55268.84
acct_02246,Conta 02246,smb,healthcare,86,44562.84
acct_02247,Conta 02247,smb,education,99,39321.6
