lead_id,rule_id,sdr_id,priority_tier,routing_method,response_time_hours,routed_at
lead_01331,rule_03,sdr_01,p1,rule_based,7.05,2026-06-01T00:00:00
lead_01332,rule_02,sdr_02,p3,rule_based,42.61,2026-06-01T00:00:00
lead_01333,rule_04,sdr_03,p4,rule_based,47.62,2026-06-02T00:00:00
lead_01334,rule_01,sdr_05,p1,rule_based,2.15,2026-06-02T00:00:00
lead_01335,rule_02,sdr_02,p4,rule_based,24.8,2026-06-02T00:00:00
lead_01336,rule_03,sdr_01,p3,rule_based,2.92,2026-06-02T00:00:00
lead_01337,rule_03,sdr_01,p3,rule_based,10.87,2026-06-02T00:00:00
lead_01338,rule_01,sdr_05,p1,rule_based,52.9,2026-06-02T00:00:00
lead_01339,rule_03,sdr_01,p3,rule_based,12.51,2026-06-02T00:00:00
lead_01340,rule_01,sdr_05,p1,rule_based,1.76,2026-06-02T00:00:00
lead_01341,rule_01,sdr_05,p2,rule_based,10.22,2026-06-02T00:00:00
lead_01342,rule_04,sdr_03,p1,rule_based,4.15,2026-06-02T00:00:00
lead_01343,rule_01,sdr_05,p1,rule_based,5.0,2026-06-02T00:00:00
lead_01344,rule_04,sdr_03,p3,rule_based,14.42,2026-06-02T00:00:00
lead_01345,rule_01,sdr_05,p3,rule_based,22.44,2026-06-02T00:00:00
lead_01346,rule_03,sdr_04,p3,rule_based,15.78,2026-06-02T00:00:00
lead_01347,rule_03,sdr_04,p3,rule_based,17.86,2026-06-02T00:00:00
lead_01348,rule_04,sdr_02,p2,rule_based,28.85,2026-06-02T00:00:00
lead_01349,rule_02,sdr_02,p3,rule_based,3.76,2026-06-02T00:00:00
lead_01350,rule_01,sdr_05,p2,rule_based,4.55,2026-06-02T00:00:00
lead_01351,rule_01,sdr_05,p3,rule_based,3.98,2026-06-02T00:00:00
lead_01352,rule_03,sdr_01,p3,rule_based,4.66,2026-06-02T00:00:00
lead_01353,rule_02,sdr_02,p3,rule_based,9.48,2026-06-02T00:00:00
lead_01354,rule_03,sdr_01,p2,rule_based,12.26,2026-06-02T00:00:00
lead_01355,rule_01,sdr_05,p3,rule_based,11.55,2026-06-03T00:00:00
lead_01356,rule_01,sdr_05,p1,rule_based,3.1,2026-06-03T00:00:00
lead_01357,rule_03,sdr_04,p2,rule_based,6.65,2026-06-03T00:00:00
lead_01358,rule_02,sdr_02,p3,rule_based,6.98,2026-06-03T00:00:00
lead_01359,rule_04,sdr_03,p3,rule_based,3.16,2026-06-03T00:00:00
lead_01360,rule_02,sdr_02,p4,rule_based,37.15,2026-06-03T00:00:00
lead_01361,rule_02,sdr_02,p2,rule_based,8.13,2026-06-03T00:00:00
lead_01362,rule_03,sdr_01,p1,rule_based,29.15,2026-06-03T00:00:00
lead_01363,rule_04,sdr_03,p3,rule_based,13.46,2026-06-03T00:00:00
lead_01364,rule_01,sdr_05,p2,rule_based,5.37,2026-06-03T00:00:00
lead_01365,rule_01,sdr_05,p1,rule_based,6.66,2026-06-03T00:00:00
lead_01366,rule_03,sdr_01,p2,rule_based,1.57,2026-06-03T00:00:00
lead_01367,rule_03,sdr_01,p4,rule_based,3.66,2026-06-03T00:00:00
lead_01368,rule_04,sdr_02,p4,rule_based,23.41,2026-06-03T00:00:00
lead_01369,rule_04,sdr_04,p3,rule_based,4.01,2026-06-03T00:00:00
lead_01370,rule_03,sdr_01,p3,rule_based,13.93,2026-06-03T00:00:00
lead_01371,rule_03,sdr_01,p4,rule_based,19.0,2026-06-03T00:00:00
lead_01372,rule_03,sdr_04,p3,rule_based,8.48,2026-06-03T00:00:00
lead_01373,rule_02,sdr_02,p4,rule_based,17.54,2026-06-03T00:00:00
lead_01374,rule_03,sdr_04,p2,rule_based,4.15,2026-06-03T00:00:00
lead_01375,rule_02,sdr_02,p3,rule_based,22.55,2026-06-03T00:00:00
lead_01376,rule_01,sdr_05,p3,rule_based,15.06,2026-06-03T00:00:00
lead_01377,rule_02,,p1,rule_based,,2026-06-04T00:00:00
lead_01378,rule_03,sdr_01,p1,rule_based,6.43,2026-06-04T00:00:00
lead_01379,rule_01,sdr_05,p2,rule_based,9.4,2026-06-04T00:00:00
lead_01380,rule_01,sdr_05,p3,rule_based,14.74,2026-06-04T00:00:00
lead_01381,rule_04,sdr_04,p3,rule_based,5.17,2026-06-04T00:00:00
lead_01382,rule_03,sdr_04,p4,rule_based,24.46,2026-06-04T00:00:00
lead_01383,rule_03,sdr_01,p3,rule_based,4.14,2026-06-04T00:00:00
lead_01384,rule_01,sdr_05,p3,rule_based,38.84,2026-06-04T00:00:00
lead_01385,rule_03,sdr_01,p3,rule_based,7.7,2026-06-04T00:00:00
lead_01386,rule_01,sdr_05,p1,rule_based,40.74,2026-06-04T00:00:00
lead_01387,rule_04,sdr_03,p3,rule_based,18.79,2026-06-04T00:00:00
lead_01388,rule_01,sdr_05,p3,rule_based,11.24,2026-06-04T00:00:00
lead_01389,rule_04,sdr_03,p2,rule_based,1.01,2026-06-04T00:00:00
lead_01390,rule_03,sdr_01,p1,rule_based,4.21,2026-06-04T00:00:00
lead_01391,rule_03,sdr_01,p3,rule_based,17.97,2026-06-04T00:00:00
lead_01392,rule_02,sdr_02,p3,rule_based,17.09,2026-06-04T00:00:00
lead_01393,rule_03,sdr_04,p1,rule_based,7.87,2026-06-04T00:00:00
lead_01394,rule_03,sdr_01,p1,rule_based,1.93,2026-06-04T00:00:00
lead_01395,rule_03,sdr_04,p3,rule_based,2.44,2026-06-04T00:00:00
lead_01396,rule_02,sdr_02,p4,rule_based,8.81,2026-06-04T00:00:00
lead_01397,rule_03,sdr_01,p3,rule_based,11.82,2026-06-04T00:00:00
lead_01398,rule_03,sdr_04,p2,rule_based,15.42,2026-06-04T00:00:00
lead_01399,rule_03,sdr_01,p1,rule_based,8.23,2026-06-04T00:00:00
lead_01400,rule_03,sdr_04,p1,rule_based,9.02,2026-06-04T00:00:00
lead_01401,rule_04,sdr_02,p3,rule_based,23.87,2026-06-04T00:00:00
lead_01402,rule_03,sdr_01,p3,rule_based,5.43,2026-06-05T00:00:00
lead_01403,rule_03,sdr_01,p4,rule_based,14.66,2026-06-05T00:00:00
lead_01404,rule_03,sdr_04,p3,rule_based,27.48,2026-06-05T00:00:00
lead_01405,rule_02,sdr_02,p3,rule_based,2.65,2026-06-05T00:00:00
lead_01406,rule_03,sdr_01,p3,rule_based,11.95,2026-06-05T00:00:00
lead_01407,rule_02,sdr_02,p4,rule_based,11.22,2026-06-05T00:00:00
lead_01408,rule_02,sdr_02,p3,rule_based,14.64,2026-06-05T00:00:00
lead_01409,rule_03,sdr_01,p3,rule_based,4.61,2026-06-05T00:00:00
lead_01410,rule_03,sdr_01,p2,rule_based,5.28,2026-06-05T00:00:00
lead_01411,rule_03,sdr_01,p2,rule_based,7.92,2026-06-05T00:00:00
lead_01412,rule_01,sdr_05,p4,rule_based,8.71,2026-06-05T00:00:00
lead_01413,rule_03,sdr_01,p3,rule_based,4.73,2026-06-05T00:00:00
lead_01414,rule_02,sdr_02,p3,rule_based,17.42,2026-06-05T00:00:00
lead_01415,rule_03,sdr_04,p3,rule_based,6.19,2026-06-05T00:00:00
lead_01416,rule_03,sdr_01,p4,rule_based,15.51,2026-06-05T00:00:00
lead_01417,rule_01,sdr_05,p3,rule_based,18.52,2026-06-05T00:00:00
lead_01418,rule_01,sdr_05,p3,rule_based,33.05,2026-06-05T00:00:00
lead_01419,rule_03,sdr_01,p2,rule_based,6.19,2026-06-05T00:00:00
lead_01420,rule_02,sdr_02,p4,rule_based,23.83,2026-06-05T00:00:00
lead_01421,rule_02,sdr_02,p4,rule_based,28.54,2026-06-05T00:00:00
lead_01422,rule_03,sdr_01,p3,rule_based,19.15,2026-06-06T00:00:00
lead_01423,rule_02,sdr_02,p3,rule_based,14.22,2026-06-06T00:00:00
lead_01424,rule_03,sdr_01,p2,rule_based,9.5,2026-06-06T00:00:00
lead_01425,rule_01,sdr_05,p1,rule_based,5.67,2026-06-06T00:00:00
lead_01426,rule_01,sdr_05,p2,rule_based,5.43,2026-06-06T00:00:00
lead_01427,rule_03,sdr_01,p3,rule_based,19.79,2026-06-06T00:00:00
lead_01428,rule_04,sdr_03,p3,rule_based,6.14,2026-06-06T00:00:00
lead_01429,rule_04,sdr_03,p3,rule_based,16.89,2026-06-06T00:00:00
lead_01430,rule_03,sdr_01,p3,rule_based,4.0,2026-06-06T00:00:00
lead_01431,rule_01,sdr_05,p1,rule_based,10.53,2026-06-06T00:00:00
lead_01432,rule_02,sdr_02,p3,rule_based,53.08,2026-06-06T00:00:00
lead_01433,rule_03,sdr_01,p4,rule_based,0.74,2026-06-06T00:00:00
lead_01434,rule_01,sdr_05,p3,rule_based,15.72,2026-06-06T00:00:00
lead_01435,rule_01,sdr_05,p3,rule_based,19.18,2026-06-06T00:00:00
lead_01436,rule_03,sdr_01,p3,rule_based,39.38,2026-06-06T00:00:00
lead_01437,rule_04,sdr_02,p3,rule_based,17.31,2026-06-06T00:00:00
lead_01438,rule_02,sdr_02,p4,rule_based,11.45,2026-06-06T00:00:00
lead_01439,rule_03,sdr_01,p2,rule_based,4.92,2026-06-06T00:00:00
lead_01440,rule_01,sdr_05,p3,rule_based,11.32,2026-06-06T00:00:00
lead_01441,rule_04,sdr_03,p4,rule_based,13.48,2026-06-06T00:00:00
lead_01442,rule_02,sdr_02,p2,rule_based,6.11,2026-06-06T00:00:00
lead_01443,rule_03,sdr_04,p3,rule_based,13.37,2026-06-06T00:00:00
lead_01444,rule_01,sdr_05,p2,rule_based,3.79,2026-06-06T00:00:00
lead_01445,rule_03,sdr_01,p1,rule_based,10.66,2026-06-07T00:00:00
lead_01446,rule_01,sdr_05,p2,rule_based,3.02,2026-06-07T00:00:00
lead_01447,rule_02,sdr_02,p4,rule_based,24.77,2026-06-07T00:00:00
lead_01448,rule_04,sdr_02,p4,rule_based,2.91,2026-06-07T00:00:00
lead_01449,rule_01,sdr_05,p3,rule_based,40.3,2026-06-07T00:00:00
lead_01450,rule_02,sdr_02,p2,rule_based,7.92,2026-06-07T00:00:00
lead_01451,rule_03,sdr_01,p2,rule_based,23.21,2026-06-07T00:00:00
lead_01452,rule_02,sdr_02,p4,rule_based,3.4,2026-06-07T00:00:00
lead_01453,rule_03,sdr_04,p2,rule_based,14.71,2026-06-07T00:00:00
lead_01454,rule_04,sdr_03,p3,rule_based,16.78,2026-06-07T00:00:00
lead_01455,rule_04,sdr_03,p3,rule_based,6.83,2026-06-07T00:00:00
lead_01456,rule_03,sdr_01,p3,rule_based,19.09,2026-06-07T00:00:00
lead_01457,rule_03,sdr_01,p3,rule_based,27.21,2026-06-07T00:00:00
lead_01458,rule_04,sdr_03,p3,rule_based,16.73,2026-06-07T00:00:00
lead_01459,rule_02,sdr_02,p3,rule_based,8.82,2026-06-07T00:00:00
lead_01460,rule_03,sdr_01,p4,rule_based,14.82,2026-06-07T00:00:00
lead_01461,rule_03,sdr_01,p3,rule_based,33.57,2026-06-07T00:00:00
lead_01462,rule_03,sdr_01,p2,rule_based,5.57,2026-06-07T00:00:00
lead_01463,rule_02,sdr_02,p3,rule_based,43.19,2026-06-07T00:00:00
lead_01464,rule_02,sdr_02,p4,rule_based,16.67,2026-06-07T00:00:00
lead_01465,rule_01,sdr_05,p4,rule_based,8.96,2026-06-07T00:00:00
lead_01466,rule_03,sdr_01,p2,rule_based,15.8,2026-06-07T00:00:00
lead_01467,rule_01,sdr_05,p4,rule_based,7.82,2026-06-07T00:00:00
lead_01468,rule_01,sdr_05,p3,rule_based,15.77,2026-06-08T00:00:00
lead_01469,rule_01,sdr_05,p4,rule_based,11.06,2026-06-08T00:00:00
lead_01470,rule_03,sdr_04,p3,rule_based,22.22,2026-06-08T00:00:00
lead_01471,rule_04,sdr_03,p3,rule_based,14.31,2026-06-08T00:00:00
lead_01472,rule_01,sdr_05,p2,rule_based,7.09,2026-06-08T00:00:00
lead_01473,rule_04,sdr_04,p4,rule_based,30.16,2026-06-08T00:00:00
lead_01474,rule_02,sdr_02,p3,rule_based,28.23,2026-06-08T00:00:00
lead_01475,rule_01,sdr_05,p3,rule_based,3.78,2026-06-08T00:00:00
lead_01476,rule_02,sdr_02,p3,rule_based,5.95,2026-06-08T00:00:00
lead_01477,rule_03,sdr_01,p2,rule_based,9.07,2026-06-08T00:00:00
lead_01478,rule_03,sdr_01,p2,rule_based,17.81,2026-06-08T00:00:00
lead_01479,rule_01,sdr_05,p2,rule_based,9.62,2026-06-08T00:00:00
lead_01480,rule_01,sdr_05,p1,rule_based,13.42,2026-06-08T00:00:00
lead_01481,rule_01,sdr_05,p3,rule_based,29.56,2026-06-08T00:00:00
lead_01482,rule_03,sdr_04,p2,rule_based,12.69,2026-06-08T00:00:00
lead_01483,rule_04,sdr_03,p3,rule_based,4.79,2026-06-08T00:00:00
lead_01484,rule_01,sdr_05,p1,rule_based,18.0,2026-06-08T00:00:00
lead_01485,rule_02,sdr_02,p3,rule_based,48.02,2026-06-08T00:00:00
lead_01486,rule_01,sdr_05,p4,rule_based,42.89,2026-06-08T00:00:00
lead_01487,rule_01,sdr_05,p1,rule_based,1.58,2026-06-08T00:00:00
lead_01488,rule_03,sdr_01,p2,rule_based,14.66,2026-06-08T00:00:00
lead_01489,rule_04,sdr_04,p2,rule_based,12.49,2026-06-08T00:00:00
lead_01490,rule_04,sdr_03,p3,rule_based,9.97,2026-06-08T00:00:00
lead_01491,rule_02,sdr_02,p3,rule_based,40.11,2026-06-08T00:00:00
lead_01492,rule_03,sdr_04,p4,rule_based,8.49,2026-06-08T00:00:00
lead_01493,rule_02,sdr_02,p3,rule_based,16.43,2026-06-09T00:00:00
lead_01494,rule_01,sdr_05,p3,rule_based,7.13,2026-06-09T00:00:00
lead_01495,rule_04,sdr_02,p1,rule_based,12.08,2026-06-09T00:00:00
lead_01496,rule_03,sdr_01,p4,rule_based,15.17,2026-06-09T00:00:00
lead_01497,rule_01,sdr_05,p1,rule_based,9.95,2026-06-09T00:00:00
lead_01498,rule_01,sdr_05,p4,rule_based,10.12,2026-06-09T00:00:00
lead_01499,rule_04,sdr_03,p3,rule_based,10.27,2026-06-09T00:00:00
lead_01500,rule_03,sdr_01,p1,rule_based,44.97,2026-06-09T00:00:00
lead_01501,rule_03,sdr_01,p4,rule_based,16.55,2026-06-09T00:00:00
lead_01502,rule_03,sdr_04,p2,rule_based,2.13,2026-06-09T00:00:00
lead_01503,rule_04,sdr_02,p3,rule_based,33.57,2026-06-09T00:00:00
lead_01504,rule_03,sdr_01,p3,rule_based,8.19,2026-06-09T00:00:00
lead_01505,rule_04,sdr_03,p3,rule_based,27.55,2026-06-09T00:00:00
lead_01506,rule_03,sdr_01,p2,rule_based,9.09,2026-06-09T00:00:00
lead_01507,rule_03,sdr_01,p3,rule_based,8.25,2026-06-09T00:00:00
lead_01508,rule_03,sdr_01,p2,rule_based,4.05,2026-06-09T00:00:00
lead_01509,rule_02,sdr_02,p3,rule_based,37.67,2026-06-09T00:00:00
lead_01510,rule_03,sdr_01,p2,rule_based,19.11,2026-06-09T00:00:00
lead_01511,rule_02,sdr_02,p3,rule_based,27.76,2026-06-09T00:00:00
lead_01512,rule_01,sdr_05,p1,rule_based,2.83,2026-06-09T00:00:00
lead_01513,rule_03,sdr_01,p2,rule_based,16.42,2026-06-09T00:00:00
lead_01514,rule_03,sdr_01,p3,rule_based,10.18,2026-06-09T00:00:00
lead_01515,rule_01,sdr_05,p1,rule_based,9.19,2026-06-09T00:00:00
lead_01516,rule_03,sdr_01,p4,rule_based,26.23,2026-06-10T00:00:00
lead_01517,rule_01,sdr_05,p3,rule_based,8.21,2026-06-10T00:00:00
lead_01518,rule_03,sdr_01,p2,rule_based,22.25,2026-06-10T00:00:00
lead_01519,rule_04,sdr_03,p3,rule_based,8.01,2026-06-10T00:00:00
lead_01520,rule_03,sdr_01,p2,rule_based,8.45,2026-06-10T00:00:00
lead_01521,rule_02,sdr_02,p2,rule_based,10.51,2026-06-10T00:00:00
lead_01522,rule_03,sdr_01,p1,rule_based,2.22,2026-06-10T00:00:00
lead_01523,rule_01,sdr_05,p3,rule_based,9.78,2026-06-10T00:00:00
lead_01524,rule_03,sdr_01,p1,rule_based,40.25,2026-06-10T00:00:00
lead_01525,rule_03,sdr_04,p1,rule_based,12.36,2026-06-10T00:00:00
lead_01526,rule_02,sdr_02,p2,rule_based,9.8,2026-06-10T00:00:00
lead_01527,rule_03,sdr_01,p3,rule_based,22.02,2026-06-10T00:00:00
lead_01528,rule_03,sdr_01,p1,rule_based,6.02,2026-06-10T00:00:00
lead_01529,rule_04,sdr_03,p3,rule_based,28.13,2026-06-10T00:00:00
lead_01530,rule_03,sdr_04,p3,rule_based,21.9,2026-06-10T00:00:00
lead_01531,rule_03,sdr_01,p3,rule_based,17.76,2026-06-10T00:00:00
lead_01532,rule_03,sdr_01,p3,rule_based,8.34,2026-06-10T00:00:00
lead_01533,rule_03,sdr_04,p1,rule_based,8.26,2026-06-10T00:00:00
lead_01534,rule_02,sdr_02,p3,rule_based,13.54,2026-06-10T00:00:00
lead_01535,rule_04,,p2,rule_based,,2026-06-10T00:00:00
lead_01536,rule_04,sdr_04,p2,rule_based,2.55,2026-06-10T00:00:00
lead_01537,rule_03,sdr_04,p4,rule_based,19.09,2026-06-10T00:00:00
lead_01538,rule_02,sdr_02,p4,rule_based,11.87,2026-06-10T00:00:00
lead_01539,rule_03,sdr_01,p4,rule_based,21.48,2026-06-10T00:00:00
lead_01540,rule_04,sdr_02,p4,rule_based,7.16,2026-06-10T00:00:00
lead_01541,rule_04,sdr_03,p4,rule_based,15.61,2026-06-10T00:00:00
lead_01542,rule_03,sdr_01,p3,rule_based,13.05,2026-06-11T00:00:00
lead_01543,rule_03,sdr_01,p2,rule_based,4.45,2026-06-11T00:00:00
lead_01544,rule_03,sdr_01,p3,rule_based,16.1,2026-06-11T00:00:00
lead_01545,rule_03,sdr_01,p2,rule_based,9.11,2026-06-11T00:00:00
lead_01546,rule_02,sdr_02,p3,rule_based,37.47,2026-06-11T00:00:00
lead_01547,rule_04,sdr_02,p2,rule_based,8.56,2026-06-11T00:00:00
lead_01548,rule_04,sdr_03,p3,rule_based,37.62,2026-06-11T00:00:00
lead_01549,rule_01,sdr_05,p1,rule_based,3.62,2026-06-11T00:00:00
lead_01550,rule_02,sdr_02,p4,rule_based,55.04,2026-06-11T00:00:00
lead_01551,rule_01,sdr_05,p2,rule_based,6.32,2026-06-11T00:00:00
lead_01552,rule_03,sdr_01,p3,rule_based,24.36,2026-06-11T00:00:00
lead_01553,rule_02,sdr_02,p4,rule_based,13.73,2026-06-11T00:00:00
lead_01554,rule_03,sdr_01,p2,rule_based,8.97,2026-06-11T00:00:00
lead_01555,rule_03,sdr_01,p3,rule_based,5.03,2026-06-11T00:00:00
lead_01556,rule_04,sdr_03,p2,rule_based,8.8,2026-06-11T00:00:00
lead_01557,rule_01,sdr_05,p1,rule_based,4.06,2026-06-11T00:00:00
lead_01558,rule_02,sdr_02,p3,rule_based,35.76,2026-06-11T00:00:00
lead_01559,rule_01,sdr_05,p3,rule_based,22.66,2026-06-11T00:00:00
lead_01560,rule_01,sdr_05,p2,rule_based,2.93,2026-06-11T00:00:00
lead_01561,rule_03,sdr_01,p3,rule_based,13.95,2026-06-11T00:00:00
lead_01562,rule_03,sdr_01,p3,rule_based,13.09,2026-06-11T00:00:00
lead_01563,rule_01,sdr_05,p2,rule_based,3.64,2026-06-11T00:00:00
lead_01564,rule_03,sdr_01,p3,rule_based,7.58,2026-06-11T00:00:00
lead_01565,rule_01,sdr_05,p2,rule_based,7.57,2026-06-11T00:00:00
lead_01566,rule_03,sdr_01,p2,rule_based,7.1,2026-06-12T00:00:00
lead_01567,rule_01,sdr_05,p3,rule_based,21.46,2026-06-12T00:00:00
lead_01568,rule_02,sdr_02,p4,rule_based,18.51,2026-06-12T00:00:00
lead_01569,rule_03,sdr_04,p3,rule_based,4.73,2026-06-12T00:00:00
lead_01570,rule_04,sdr_04,p3,rule_based,30.49,2026-06-12T00:00:00
lead_01571,rule_02,sdr_02,p4,rule_based,14.01,2026-06-12T00:00:00
lead_01572,rule_04,sdr_03,p3,rule_based,21.85,2026-06-12T00:00:00
lead_01573,rule_02,sdr_02,p3,rule_based,30.57,2026-06-12T00:00:00
lead_01574,rule_01,sdr_05,p3,rule_based,12.9,2026-06-12T00:00:00
lead_01575,rule_01,sdr_05,p4,rule_based,26.12,2026-06-12T00:00:00
lead_01576,rule_03,sdr_01,p2,rule_based,13.28,2026-06-12T00:00:00
lead_01577,rule_01,sdr_05,p4,rule_based,12.73,2026-06-12T00:00:00
lead_01578,rule_03,sdr_01,p3,rule_based,11.86,2026-06-12T00:00:00
lead_01579,rule_03,sdr_01,p2,rule_based,11.55,2026-06-12T00:00:00
lead_01580,rule_04,sdr_02,p2,rule_based,8.45,2026-06-12T00:00:00
lead_01581,rule_04,sdr_02,p1,rule_based,5.99,2026-06-12T00:00:00
lead_01582,rule_01,sdr_05,p3,rule_based,11.43,2026-06-12T00:00:00
lead_01583,rule_03,sdr_04,p2,rule_based,3.22,2026-06-12T00:00:00
lead_01584,rule_03,sdr_01,p3,rule_based,11.24,2026-06-12T00:00:00
lead_01585,rule_01,sdr_05,p3,rule_based,14.39,2026-06-12T00:00:00
lead_01586,rule_03,sdr_01,p2,rule_based,2.18,2026-06-12T00:00:00
lead_01587,rule_03,sdr_01,p1,rule_based,7.83,2026-06-12T00:00:00
lead_01588,rule_01,sdr_05,p1,rule_based,12.82,2026-06-12T00:00:00
lead_01589,rule_03,sdr_04,p4,rule_based,6.64,2026-06-12T00:00:00
lead_01590,rule_02,sdr_02,p3,rule_based,17.62,2026-06-12T00:00:00
lead_01591,rule_02,sdr_02,p3,rule_based,6.88,2026-06-12T00:00:00
lead_01592,rule_04,sdr_02,p3,rule_based,11.79,2026-06-12T00:00:00
lead_01593,rule_02,sdr_02,p3,rule_based,20.68,2026-06-13T00:00:00
lead_01594,rule_03,sdr_01,p2,rule_based,0.46,2026-06-13T00:00:00
lead_01595,rule_02,sdr_02,p3,rule_based,29.29,2026-06-13T00:00:00
lead_01596,rule_03,sdr_01,p2,rule_based,5.02,2026-06-13T00:00:00
lead_01597,rule_04,sdr_02,p3,rule_based,9.95,2026-06-13T00:00:00
lead_01598,rule_03,sdr_01,p4,rule_based,14.12,2026-06-13T00:00:00
lead_01599,rule_01,sdr_05,p2,rule_based,1.58,2026-06-13T00:00:00
lead_01600,rule_03,sdr_01,p3,rule_based,8.08,2026-06-13T00:00:00
lead_01601,rule_03,sdr_01,p3,rule_based,3.12,2026-06-13T00:00:00
lead_01602,rule_03,sdr_01,p2,rule_based,4.92,2026-06-13T00:00:00
lead_01603,rule_04,sdr_03,p4,rule_based,11.39,2026-06-13T00:00:00
lead_01604,rule_02,sdr_02,p4,rule_based,66.58,2026-06-13T00:00:00
lead_01605,rule_02,sdr_02,p3,rule_based,57.15,2026-06-13T00:00:00
lead_01606,rule_01,sdr_05,p2,rule_based,14.91,2026-06-13T00:00:00
lead_01607,rule_02,sdr_02,p4,rule_based,26.86,2026-06-13T00:00:00
lead_01608,rule_01,sdr_05,p1,rule_based,3.52,2026-06-13T00:00:00
lead_01609,rule_03,sdr_01,p3,rule_based,34.25,2026-06-13T00:00:00
lead_01610,rule_01,sdr_05,p1,rule_based,10.28,2026-06-13T00:00:00
lead_01611,rule_02,sdr_02,p3,rule_based,41.75,2026-06-13T00:00:00
lead_01612,rule_04,sdr_02,p4,rule_based,15.18,2026-06-13T00:00:00
lead_01613,rule_03,sdr_01,p3,rule_based,20.15,2026-06-13T00:00:00
lead_01614,rule_03,sdr_01,p1,rule_based,5.8,2026-06-13T00:00:00
lead_01615,rule_03,sdr_01,p2,rule_based,14.56,2026-06-13T00:00:00
lead_01616,rule_03,sdr_01,p1,rule_based,15.59,2026-06-13T00:00:00
lead_01617,rule_01,sdr_05,p1,rule_based,1.95,2026-06-13T00:00:00
lead_01618,rule_01,sdr_05,p1,rule_based,56.53,2026-06-13T00:00:00
lead_01619,rule_02,sdr_02,p2,rule_based,7.54,2026-06-13T00:00:00
lead_01620,rule_03,sdr_01,p3,rule_based,37.13,2026-06-13T00:00:00
lead_01621,rule_04,sdr_03,p3,rule_based,14.56,2026-06-14T00:00:00
lead_01622,rule_03,sdr_01,p2,rule_based,11.81,2026-06-14T00:00:00
lead_01623,rule_02,sdr_02,p3,rule_based,14.17,2026-06-14T00:00:00
lead_01624,rule_02,sdr_02,p4,rule_based,40.8,2026-06-14T00:00:00
lead_01625,rule_04,sdr_03,p3,rule_based,20.79,2026-06-14T00:00:00
lead_01626,rule_03,sdr_01,p2,rule_based,4.81,2026-06-14T00:00:00
lead_01627,rule_01,sdr_05,p2,rule_based,5.32,2026-06-14T00:00:00
lead_01628,rule_03,sdr_01,p4,rule_based,21.22,2026-06-14T00:00:00
lead_01629,rule_04,sdr_04,p4,rule_based,25.39,2026-06-14T00:00:00
lead_01630,rule_03,sdr_01,p2,rule_based,11.99,2026-06-14T00:00:00
lead_01631,rule_03,sdr_01,p3,rule_based,16.41,2026-06-14T00:00:00
lead_01632,rule_03,sdr_01,p2,rule_based,10.5,2026-06-14T00:00:00
lead_01633,rule_01,sdr_05,p1,rule_based,16.95,2026-06-14T00:00:00
lead_01634,rule_02,sdr_02,p4,rule_based,29.03,2026-06-14T00:00:00
lead_01635,rule_04,sdr_03,p3,rule_based,29.76,2026-06-14T00:00:00
lead_01636,rule_04,sdr_03,p3,rule_based,12.95,2026-06-14T00:00:00
lead_01637,rule_03,sdr_01,p1,rule_based,34.62,2026-06-14T00:00:00
lead_01638,rule_02,sdr_02,p2,rule_based,26.14,2026-06-14T00:00:00
lead_01639,rule_04,sdr_04,p4,rule_based,38.21,2026-06-14T00:00:00
lead_01640,rule_03,sdr_01,p1,rule_based,14.77,2026-06-14T00:00:00
lead_01641,rule_01,sdr_05,p2,rule_based,8.98,2026-06-14T00:00:00
lead_01642,rule_01,sdr_05,p3,rule_based,14.03,2026-06-14T00:00:00
lead_01643,rule_03,sdr_01,p3,rule_based,22.76,2026-06-14T00:00:00
lead_01644,rule_03,sdr_01,p3,rule_based,20.3,2026-06-14T00:00:00
lead_01645,rule_01,sdr_05,p1,rule_based,27.65,2026-06-14T00:00:00
lead_01646,rule_03,sdr_01,p3,rule_based,8.45,2026-06-14T00:00:00
lead_01647,rule_04,sdr_03,p3,rule_based,12.76,2026-06-14T00:00:00
lead_01648,rule_04,sdr_03,p3,rule_based,7.97,2026-06-14T00:00:00
lead_01649,rule_03,sdr_01,p4,rule_based,9.53,2026-06-14T00:00:00
lead_01650,rule_03,sdr_04,p2,rule_based,2.74,2026-06-14T00:00:00
lead_01651,rule_02,sdr_02,p2,rule_based,19.63,2026-06-14T00:00:00
lead_01652,rule_01,sdr_05,p4,rule_based,20.28,2026-06-14T00:00:00
lead_01653,rule_02,sdr_02,p3,rule_based,5.2,2026-06-14T00:00:00
lead_01654,rule_03,sdr_01,p3,rule_based,8.04,2026-06-14T00:00:00
lead_01655,rule_03,sdr_01,p3,rule_based,6.07,2026-06-15T00:00:00
lead_01656,rule_02,sdr_02,p4,rule_based,18.71,2026-06-15T00:00:00
lead_01657,rule_02,sdr_02,p3,rule_based,22.35,2026-06-15T00:00:00
lead_01658,rule_01,sdr_05,p4,rule_based,28.48,2026-06-15T00:00:00
lead_01659,rule_04,sdr_02,p3,rule_based,41.72,2026-06-15T00:00:00
lead_01660,rule_01,sdr_05,p4,rule_based,16.07,2026-06-15T00:00:00
lead_01661,rule_01,sdr_05,p1,rule_based,6.73,2026-06-15T00:00:00
lead_01662,rule_03,sdr_01,p3,rule_based,11.41,2026-06-15T00:00:00
