lead_id,account_id,created_date,channel,campaign_id,segment,potential_arr,lead_status,priority_tier
lead_01325,acct_01325,2026-06-01,outbound,camp_04,smb,31650.75,new,p4
lead_01326,acct_01326,2026-06-01,paid_search,camp_02,smb,55281.71,new,p3
lead_01327,acct_01327,2026-06-01,partner,camp_05,mid_market,88291.63,new,p4
lead_01328,acct_01328,2026-06-01,paid_search,camp_01,mid_market,59157.69,new,p3
lead_01329,acct_01329,2026-06-01,outbound,camp_04,mid_market,74791.76,new,p4
lead_01330,acct_01330,2026-06-01,organic,camp_07,enterprise,45367.74,new,p3
lead_01331,acct_01331,2026-06-01,paid_search,camp_02,mid_market,36580.14,new,p1
lead_01332,acct_01332,2026-06-01,paid_search,camp_01,smb,49166.37,new,p3
lead_01333,acct_01333,2026-06-02,outbound,camp_04,smb,48276.32,new,p4
lead_01334,acct_01334,2026-06-02,partner,camp_05,enterprise,104109.14,new,p1
lead_01335,acct_01335,2026-06-02,paid_search,camp_02,smb,8000.0,new,p4
lead_01336,acct_01336,2026-06-02,referral,camp_03,smb,103047.93,new,p3
lead_01337,acct_01337,2026-06-02,webinar,camp_06,smb,106864.89,new,p3
lead_01338,acct_01338,2026-06-02,partner,camp_05,enterprise,55135.3,new,p1
lead_01339,acct_01339,2026-06-02,webinar,camp_06,smb,83343.51,new,p3
lead_01340,acct_01340,2026-06-02,referral,camp_03,enterprise,97399.51,new,p1
lead_01341,acct_01341,2026-06-02,partner,camp_05,mid_market,83713.0,new,p2
lead_01342,acct_01342,2026-06-02,outbound,camp_04,mid_market,61382.97,new,p1
lead_01343,acct_01343,2026-06-02,partner,camp_05,mid_market,85197.62,new,p1
lead_01344,acct_01344,2026-06-02,outbound,camp_04,mid_market,70052.38,new,p3
lead_01345,acct_01345,2026-06-02,outbound,camp_04,enterprise,48441.87,new,p3
lead_01346,acct_01346,2026-06-02,referral,camp_03,mid_market,67963.44,new,p3
lead_01347,acct_01347,2026-06-02,paid_search,camp_02,mid_market,12378.12,new,p3
lead_01348,acct_01348,2026-06-02,outbound,camp_04,mid_market,62847.28,new,p2
lead_01349,acct_01349,2026-06-02,paid_search,camp_08,smb,43600.68,new,p3
lead_01350,acct_01350,2026-06-02,referral,camp_03,enterprise,54752.32,new,p2
lead_01351,acct_01351,2026-06-02,paid_search,camp_02,enterprise,35125.14,new,p3
lead_01352,acct_01352,2026-06-02,organic,camp_07,smb,34473.84,new,p3
lead_01353,acct_01353,2026-06-02,paid_search,camp_02,smb,36320.64,new,p3
lead_01354,acct_01354,2026-06-02,webinar,camp_06,smb,42188.11,new,p2
lead_01355,acct_01355,2026-06-03,referral,camp_03,enterprise,46820.27,new,p3
lead_01356,acct_01356,2026-06-03,organic,camp_07,enterprise,9841.45,new,p1
lead_01357,acct_01357,2026-06-03,referral,camp_03,smb,69520.12,new,p2
lead_01358,acct_01358,2026-06-03,paid_search,camp_08,smb,47096.56,new,p3
lead_01359,acct_01359,2026-06-03,outbound,camp_04,smb,79494.14,new,p3
lead_01360,acct_01360,2026-06-03,paid_search,camp_02,smb,15928.92,new,p4
lead_01361,acct_01361,2026-06-03,paid_search,camp_08,smb,46462.61,new,p2
lead_01362,acct_01362,2026-06-03,webinar,camp_06,mid_market,89089.62,new,p1
lead_01363,acct_01363,2026-06-03,outbound,camp_04,mid_market,45620.84,new,p3
lead_01364,acct_01364,2026-06-03,partner,camp_05,enterprise,93232.05,new,p2
lead_01365,acct_01365,2026-06-03,organic,camp_07,enterprise,32437.9,new,p1
lead_01366,acct_01366,2026-06-03,referral,camp_03,mid_market,82046.16,new,p2
lead_01367,acct_01367,2026-06-03,paid_search,camp_08,mid_market,73203.41,new,p4
lead_01368,acct_01368,2026-06-03,outbound,camp_04,mid_market,63765.95,new,p4
lead_01369,acct_01369,2026-06-03,outbound,camp_04,mid_market,70668.43,new,p3
lead_01370,acct_01370,2026-06-03,referral,camp_03,smb,58664.95,new,p3
lead_01371,acct_01371,2026-06-03,paid_search,camp_08,mid_market,42005.97,new,p4
lead_01372,acct_01372,2026-06-03,paid_search,camp_08,mid_market,49650.41,new,p3
lead_01373,acct_01373,2026-06-03,paid_search,camp_08,smb,43534.48,new,p4
lead_01374,acct_01374,2026-06-03,referral,camp_03,smb,34499.13,new,p2
lead_01375,acct_01375,2026-06-03,paid_search,camp_01,smb,55854.36,new,p3
lead_01376,acct_01376,2026-06-03,partner,camp_05,enterprise,105273.6,new,p3
lead_01377,acct_01377,2026-06-04,paid_search,camp_02,smb,51917.68,new,p1
lead_01378,acct_01378,2026-06-04,organic,camp_07,mid_market,48685.9,new,p1
lead_01379,acct_01379,2026-06-04,webinar,camp_06,enterprise,74957.21,new,p2
lead_01380,acct_01380,2026-06-04,webinar,camp_06,enterprise,55805.56,new,p3
lead_01381,acct_01381,2026-06-04,outbound,camp_04,smb,58184.84,new,p3
lead_01382,acct_01382,2026-06-04,paid_search,camp_01,mid_market,28390.03,new,p4
lead_01383,acct_01383,2026-06-04,paid_search,camp_08,mid_market,10479.91,new,p3
lead_01384,acct_01384,2026-06-04,outbound,camp_04,enterprise,24071.38,new,p3
lead_01385,acct_01385,2026-06-04,organic,camp_07,smb,45738.49,new,p3
lead_01386,acct_01386,2026-06-04,organic,camp_07,enterprise,60986.84,new,p1
lead_01387,acct_01387,2026-06-04,outbound,camp_04,mid_market,33526.59,new,p3
lead_01388,acct_01388,2026-06-04,paid_search,camp_01,enterprise,35136.72,new,p3
lead_01389,acct_01389,2026-06-04,outbound,camp_04,smb,39130.48,new,p2
lead_01390,acct_01390,2026-06-04,webinar,camp_06,mid_market,41566.75,new,p1
lead_01391,acct_01391,2026-06-04,organic,camp_07,mid_market,71849.76,new,p3
lead_01392,acct_01392,2026-06-04,paid_search,camp_01,smb,23897.79,new,p3
lead_01393,acct_01393,2026-06-04,paid_search,camp_08,mid_market,34043.72,new,p1
lead_01394,acct_01394,2026-06-04,organic,camp_07,mid_market,34301.35,new,p1
lead_01395,acct_01395,2026-06-04,paid_search,camp_08,mid_market,47095.78,new,p3
lead_01396,acct_01396,2026-06-04,paid_search,camp_02,smb,56896.71,new,p4
lead_01397,acct_01397,2026-06-04,organic,camp_07,mid_market,45926.7,new,p3
lead_01398,acct_01398,2026-06-04,referral,camp_03,smb,68538.25,new,p2
lead_01399,acct_01399,2026-06-04,paid_search,camp_08,mid_market,33225.42,new,p1
lead_01400,acct_01400,2026-06-04,referral,camp_03,mid_market,53570.83,new,p1
lead_01401,acct_01401,2026-06-04,outbound,camp_04,smb,35884.96,new,p3
lead_01402,acct_01402,2026-06-05,referral,camp_03,smb,58059.94,new,p3
lead_01403,acct_01403,2026-06-05,paid_search,camp_02,mid_market,42364.64,new,p4
lead_01404,acct_01404,2026-06-05,referral,camp_03,mid_market,60086.98,new,p3
lead_01405,acct_01405,2026-06-05,paid_search,camp_02,smb,66896.06,new,p3
lead_01406,acct_01406,2026-06-05,webinar,camp_06,smb,77727.31,new,p3
lead_01407,acct_01407,2026-06-05,paid_search,camp_08,smb,63023.25,new,p4
lead_01408,acct_01408,2026-06-05,paid_search,camp_02,smb,35573.41,new,p3
lead_01409,acct_01409,2026-06-05,paid_search,camp_08,mid_market,56439.02,new,p3
lead_01410,acct_01410,2026-06-05,referral,camp_03,mid_market,56157.51,new,p2
lead_01411,acct_01411,2026-06-05,organic,camp_07,smb,37419.11,new,p2
lead_01412,acct_01412,2026-06-05,paid_search,camp_02,enterprise,60801.17,new,p4
lead_01413,acct_01413,2026-06-05,paid_search,camp_08,mid_market,65104.78,new,p3
lead_01414,acct_01414,2026-06-05,paid_search,camp_08,smb,37292.31,new,p3
lead_01415,acct_01415,2026-06-05,paid_search,camp_08,mid_market,53919.73,new,p3
lead_01416,acct_01416,2026-06-05,organic,camp_07,mid_market,39264.82,new,p4
lead_01417,acct_01417,2026-06-05,outbound,camp_04,enterprise,33912.04,new,p3
lead_01418,acct_01418,2026-06-05,partner,camp_05,mid_market,103968.04,new,p3
lead_01419,acct_01419,2026-06-05,referral,camp_03,mid_market,57952.1,new,p2
lead_01420,acct_01420,2026-06-05,paid_search,camp_02,smb,29255.36,new,p4
lead_01421,acct_01421,2026-06-05,paid_search,camp_08,smb,16746.18,new,p4
lead_01422,acct_01422,2026-06-06,webinar,camp_06,mid_market,15100.69,new,p3
lead_01423,acct_01423,2026-06-06,paid_search,camp_02,smb,27574.93,new,p3
lead_01424,acct_01424,2026-06-06,referral,camp_03,smb,89668.85,new,p2
lead_01425,acct_01425,2026-06-06,paid_search,camp_01,enterprise,53394.38,new,p1
lead_01426,acct_01426,2026-06-06,partner,camp_05,mid_market,123162.1,new,p2
lead_01427,acct_01427,2026-06-06,paid_search,camp_01,mid_market,58392.74,new,p3
lead_01428,acct_01428,2026-06-06,outbound,camp_04,mid_market,58813.02,new,p3
lead_01429,acct_01429,2026-06-06,outbound,camp_04,mid_market,44676.44,new,p3
lead_01430,acct_01430,2026-06-06,organic,camp_07,smb,49406.9,new,p3
lead_01431,acct_01431,2026-06-06,partner,camp_05,enterprise,121311.88,new,p1
lead_01432,acct_01432,2026-06-06,paid_search,camp_01,smb,28212.97,new,p3
lead_01433,acct_01433,2026-06-06,paid_search,camp_02,mid_market,29922.01,new,p4
lead_01434,acct_01434,2026-06-06,paid_search,camp_01,enterprise,53160.31,new,p3
lead_01435,acct_01435,2026-06-06,paid_search,camp_08,enterprise,55783.35,new,p3
lead_01436,acct_01436,2026-06-06,paid_search,camp_01,mid_market,46865.03,new,p3
lead_01437,acct_01437,2026-06-06,outbound,camp_04,smb,76053.87,new,p3
lead_01438,acct_01438,2026-06-06,paid_search,camp_08,smb,54558.38,new,p4
lead_01439,acct_01439,2026-06-06,referral,camp_03,smb,66559.31,new,p2
lead_01440,acct_01440,2026-06-06,webinar,camp_06,enterprise,60977.92,new,p3
lead_01441,acct_01441,2026-06-06,outbound,camp_04,mid_market,72254.82,new,p4
lead_01442,acct_01442,2026-06-06,paid_search,camp_08,smb,52575.12,new,p2
lead_01443,acct_01443,2026-06-06,paid_search,camp_08,mid_market,37439.9,new,p3
lead_01444,acct_01444,2026-06-06,partner,camp_05,enterprise,103694.77,new,p2
lead_01445,acct_01445,2026-06-07,referral,camp_03,smb,67669.65,new,p1
lead_01446,acct_01446,2026-06-07,partner,camp_05,mid_market,109175.98,new,p2
lead_01447,acct_01447,2026-06-07,paid_search,camp_08,smb,39134.38,new,p4
lead_01448,acct_01448,2026-06-07,outbound,camp_04,mid_market,48128.31,new,p4
lead_01449,acct_01449,2026-06-07,outbound,camp_04,enterprise,61814.92,new,p3
lead_01450,acct_01450,2026-06-07,paid_search,camp_08,smb,45357.87,new,p2
lead_01451,acct_01451,2026-06-07,organic,camp_07,smb,36930.95,new,p2
lead_01452,acct_01452,2026-06-07,paid_search,camp_01,smb,35276.57,new,p4
lead_01453,acct_01453,2026-06-07,referral,camp_03,mid_market,63035.3,new,p2
lead_01454,acct_01454,2026-06-07,outbound,camp_04,smb,36826.72,new,p3
lead_01455,acct_01455,2026-06-07,outbound,camp_04,smb,62376.53,new,p3
lead_01456,acct_01456,2026-06-07,paid_search,camp_08,mid_market,61654.03,new,p3
lead_01457,acct_01457,2026-06-07,referral,camp_03,mid_market,86171.99,new,p3
lead_01458,acct_01458,2026-06-07,outbound,camp_04,smb,61106.15,new,p3
lead_01459,acct_01459,2026-06-07,paid_search,camp_08,smb,39725.75,new,p3
lead_01460,acct_01460,2026-06-07,paid_search,camp_08,mid_market,20549.0,new,p4
lead_01461,acct_01461,2026-06-07,organic,camp_07,mid_market,33644.53,new,p3
lead_01462,acct_01462,2026-06-07,referral,camp_03,smb,45730.23,new,p2
lead_01463,acct_01463,2026-06-07,paid_search,camp_08,smb,11824.56,new,p3
lead_01464,acct_01464,2026-06-07,paid_search,camp_01,smb,51620.78,new,p4
lead_01465,acct_01465,2026-06-07,organic,camp_07,enterprise,8000.0,new,p4
lead_01466,acct_01466,2026-06-07,organic,camp_07,mid_market,34655.1,new,p2
lead_01467,acct_01467,2026-06-07,partner,camp_05,mid_market,106336.54,new,p4
lead_01468,acct_01468,2026-06-08,outbound,camp_04,enterprise,40978.13,new,p3
lead_01469,acct_01469,2026-06-08,paid_search,camp_01,enterprise,55505.68,new,p4
lead_01470,acct_01470,2026-06-08,paid_search,camp_01,mid_market,32333.34,new,p3
lead_01471,acct_01471,2026-06-08,outbound,camp_04,smb,70253.6,new,p3
lead_01472,acct_01472,2026-06-08,outbound,camp_04,enterprise,58715.14,new,p2
lead_01473,acct_01473,2026-06-08,outbound,camp_04,mid_market,55410.35,new,p4
lead_01474,acct_01474,2026-06-08,paid_search,camp_01,smb,83764.15,new,p3
lead_01475,acct_01475,2026-06-08,paid_search,camp_01,enterprise,37941.02,new,p3
lead_01476,acct_01476,2026-06-08,paid_search,camp_02,smb,17799.05,new,p3
lead_01477,acct_01477,2026-06-08,organic,camp_07,smb,76886.82,new,p2
lead_01478,acct_01478,2026-06-08,webinar,camp_06,mid_market,58079.83,new,p2
lead_01479,acct_01479,2026-06-08,referral,camp_03,enterprise,73038.55,new,p2
lead_01480,acct_01480,2026-06-08,outbound,camp_04,enterprise,68777.2,new,p1
lead_01481,acct_01481,2026-06-08,partner,camp_05,enterprise,59664.63,new,p3
lead_01482,acct_01482,2026-06-08,referral,camp_03,mid_market,74731.59,new,p2
lead_01483,acct_01483,2026-06-08,outbound,camp_04,smb,35289.6,new,p3
lead_01484,acct_01484,2026-06-08,referral,camp_03,enterprise,52471.54,new,p1
lead_01485,acct_01485,2026-06-08,paid_search,camp_02,smb,31980.35,new,p3
lead_01486,acct_01486,2026-06-08,outbound,camp_04,enterprise,71026.97,new,p4
lead_01487,acct_01487,2026-06-08,partner,camp_05,enterprise,108064.91,new,p1
lead_01488,acct_01488,2026-06-08,referral,camp_03,mid_market,53318.24,new,p2
lead_01489,acct_01489,2026-06-08,outbound,camp_04,smb,39262.53,new,p2
lead_01490,acct_01490,2026-06-08,outbound,camp_04,smb,25323.29,new,p3
lead_01491,acct_01491,2026-06-08,paid_search,camp_01,smb,37310.47,new,p3
lead_01492,acct_01492,2026-06-08,paid_search,camp_08,mid_market,48328.88,new,p4
lead_01493,acct_01493,2026-06-09,paid_search,camp_08,smb,38118.99,new,p3
lead_01494,acct_01494,2026-06-09,referral,camp_03,enterprise,39810.09,new,p3
lead_01495,acct_01495,2026-06-09,outbound,camp_04,mid_market,42316.33,new,p1
lead_01496,acct_01496,2026-06-09,organic,camp_07,mid_market,86926.55,new,p4
lead_01497,acct_01497,2026-06-09,referral,camp_03,enterprise,57333.08,new,p1
lead_01498,acct_01498,2026-06-09,paid_search,camp_02,enterprise,43311.9,new,p4
lead_01499,acct_01499,2026-06-09,outbound,camp_04,smb,72271.89,new,p3
lead_01500,acct_01500,2026-06-09,paid_search,camp_08,mid_market,46945.03,new,p1
lead_01501,acct_01501,2026-06-09,organic,camp_07,smb,47681.69,new,p4
lead_01502,acct_01502,2026-06-09,paid_search,camp_01,mid_market,10550.09,new,p2
lead_01503,acct_01503,2026-06-09,outbound,camp_04,smb,47804.65,new,p3
lead_01504,acct_01504,2026-06-09,paid_search,camp_02,mid_market,43328.34,new,p3
lead_01505,acct_01505,2026-06-09,outbound,camp_04,smb,52815.31,new,p3
lead_01506,acct_01506,2026-06-09,referral,camp_03,smb,90274.04,new,p2
lead_01507,acct_01507,2026-06-09,organic,camp_07,mid_market,34540.45,new,p3
lead_01508,acct_01508,2026-06-09,referral,camp_03,mid_market,61952.81,new,p2
lead_01509,acct_01509,2026-06-09,paid_search,camp_02,smb,24645.88,new,p3
lead_01510,acct_01510,2026-06-09,referral,camp_03,smb,72566.35,new,p2
lead_01511,acct_01511,2026-06-09,paid_search,camp_01,smb,78648.33,new,p3
lead_01512,acct_01512,2026-06-09,partner,camp_05,mid_market,73138.74,new,p1
lead_01513,acct_01513,2026-06-09,webinar,camp_06,smb,40562.8,new,p2
lead_01514,acct_01514,2026-06-09,organic,camp_07,smb,68092.56,new,p3
lead_01515,acct_01515,2026-06-09,referral,camp_03,enterprise,86628.74,new,p1
lead_01516,acct_01516,2026-06-10,paid_search,camp_02,mid_market,59240.57,new,p4
lead_01517,acct_01517,2026-06-10,referral,camp_03,enterprise,65894.92,new,p3
lead_01518,acct_01518,2026-06-10,organic,camp_07,smb,49351.06,new,p2
lead_01519,acct_01519,2026-06-10,outbound,camp_04,smb,57463.98,new,p3
lead_01520,acct_01520,2026-06-10,organic,camp_07,mid_market,53219.66,new,p2
lead_01521,acct_01521,2026-06-10,paid_search,camp_01,smb,45295.12,new,p2
lead_01522,acct_01522,2026-06-10,referral,camp_03,smb,66044.19,new,p1
lead_01523,acct_01523,2026-06-10,outbound,camp_04,enterprise,45283.4,new,p3
lead_01524,acct_01524,2026-06-10,webinar,camp_06,mid_market,89109.06,new,p1
lead_01525,acct_01525,2026-06-10,referral,camp_03,smb,75794.88,new,p1
lead_01526,acct_01526,2026-06-10,paid_search,camp_02,smb,26990.72,new,p2
lead_01527,acct_01527,2026-06-10,referral,camp_03,smb,65379.14,new,p3
lead_01528,acct_01528,2026-06-10,referral,camp_03,smb,45726.48,new,p1
lead_01529,acct_01529,2026-06-10,outbound,camp_04,smb,28268.47,new,p3
lead_01530,acct_01530,2026-06-10,referral,camp_03,smb,54380.98,new,p3
lead_01531,acct_01531,2026-06-10,organic,camp_07,smb,48855.73,new,p3
lead_01532,acct_01532,2026-06-10,paid_search,camp_02,mid_market,13126.34,new,p3
lead_01533,acct_01533,2026-06-10,referral,camp_03,mid_market,118580.95,new,p1
lead_01534,acct_01534,2026-06-10,paid_search,camp_08,smb,43007.46,new,p3
lead_01535,acct_01535,2026-06-10,outbound,camp_04,mid_market,38528.54,new,p2
lead_01536,acct_01536,2026-06-10,outbound,camp_04,smb,57939.71,new,p2
lead_01537,acct_01537,2026-06-10,paid_search,camp_08,mid_market,49771.04,new,p4
lead_01538,acct_01538,2026-06-10,paid_search,camp_02,smb,31907.11,new,p4
lead_01539,acct_01539,2026-06-10,organic,camp_07,mid_market,28817.16,new,p4
lead_01540,acct_01540,2026-06-10,outbound,camp_04,smb,69544.4,new,p4
lead_01541,acct_01541,2026-06-10,outbound,camp_04,mid_market,83602.13,new,p4
lead_01542,acct_01542,2026-06-11,organic,camp_07,smb,31863.43,new,p3
lead_01543,acct_01543,2026-06-11,referral,camp_03,smb,43073.95,new,p2
lead_01544,acct_01544,2026-06-11,paid_search,camp_08,mid_market,33701.57,new,p3
lead_01545,acct_01545,2026-06-11,referral,camp_03,smb,81741.26,new,p2
lead_01546,acct_01546,2026-06-11,paid_search,camp_08,smb,37951.64,new,p3
lead_01547,acct_01547,2026-06-11,outbound,camp_04,mid_market,66900.17,new,p2
lead_01548,acct_01548,2026-06-11,outbound,camp_04,mid_market,68142.9,new,p3
lead_01549,acct_01549,2026-06-11,outbound,camp_04,enterprise,57958.36,new,p1
lead_01550,acct_01550,2026-06-11,paid_search,camp_01,smb,21886.66,new,p4
lead_01551,acct_01551,2026-06-11,partner,camp_05,enterprise,77825.21,new,p2
lead_01552,acct_01552,2026-06-11,webinar,camp_06,smb,70375.51,new,p3
lead_01553,acct_01553,2026-06-11,paid_search,camp_01,smb,31940.84,new,p4
lead_01554,acct_01554,2026-06-11,webinar,camp_06,mid_market,31920.23,new,p2
lead_01555,acct_01555,2026-06-11,webinar,camp_06,mid_market,33615.55,new,p3
lead_01556,acct_01556,2026-06-11,outbound,camp_04,mid_market,53479.32,new,p2
lead_01557,acct_01557,2026-06-11,webinar,camp_06,enterprise,26426.28,new,p1
lead_01558,acct_01558,2026-06-11,paid_search,camp_01,smb,17301.26,new,p3
lead_01559,acct_01559,2026-06-11,outbound,camp_04,enterprise,48194.12,new,p3
lead_01560,acct_01560,2026-06-11,partner,camp_05,enterprise,79813.43,new,p2
lead_01561,acct_01561,2026-06-11,paid_search,camp_08,mid_market,15424.26,new,p3
lead_01562,acct_01562,2026-06-11,referral,camp_03,mid_market,44185.18,new,p3
lead_01563,acct_01563,2026-06-11,partner,camp_05,enterprise,115959.39,new,p2
lead_01564,acct_01564,2026-06-11,paid_search,camp_01,mid_market,63061.28,new,p3
lead_01565,acct_01565,2026-06-11,partner,camp_05,enterprise,93060.79,new,p2
lead_01566,acct_01566,2026-06-12,referral,camp_03,smb,30731.78,new,p2
lead_01567,acct_01567,2026-06-12,paid_search,camp_01,enterprise,26924.42,new,p3
lead_01568,acct_01568,2026-06-12,paid_search,camp_01,smb,46776.05,new,p4
lead_01569,acct_01569,2026-06-12,paid_search,camp_02,mid_market,48029.57,new,p3
lead_01570,acct_01570,2026-06-12,outbound,camp_04,smb,66178.05,new,p3
lead_01571,acct_01571,2026-06-12,paid_search,camp_08,smb,57884.3,new,p4
lead_01572,acct_01572,2026-06-12,outbound,camp_04,mid_market,37703.37,new,p3
lead_01573,acct_01573,2026-06-12,paid_search,camp_08,smb,25452.78,new,p3
lead_01574,acct_01574,2026-06-12,partner,camp_05,mid_market,52170.61,new,p3
lead_01575,acct_01575,2026-06-12,paid_search,camp_01,enterprise,51166.6,new,p4
lead_01576,acct_01576,2026-06-12,organic,camp_07,mid_market,27529.0,new,p2
lead_01577,acct_01577,2026-06-12,paid_search,camp_01,enterprise,59958.04,new,p4
lead_01578,acct_01578,2026-06-12,organic,camp_07,smb,65447.83,new,p3
lead_01579,acct_01579,2026-06-12,webinar,camp_06,smb,54239.49,new,p2
lead_01580,acct_01580,2026-06-12,outbound,camp_04,smb,65123.08,new,p2
lead_01581,acct_01581,2026-06-12,outbound,camp_04,mid_market,36066.42,new,p1
lead_01582,acct_01582,2026-06-12,partner,camp_05,enterprise,108529.72,new,p3
lead_01583,acct_01583,2026-06-12,referral,camp_03,smb,50917.45,new,p2
lead_01584,acct_01584,2026-06-12,paid_search,camp_01,mid_market,27055.43,new,p3
lead_01585,acct_01585,2026-06-12,outbound,camp_04,enterprise,57922.75,new,p3
lead_01586,acct_01586,2026-06-12,organic,camp_07,mid_market,41361.54,new,p2
lead_01587,acct_01587,2026-06-12,referral,camp_03,smb,50017.75,new,p1
lead_01588,acct_01588,2026-06-12,paid_search,camp_01,enterprise,45395.44,new,p1
lead_01589,acct_01589,2026-06-12,paid_search,camp_08,mid_market,87969.31,new,p4
lead_01590,acct_01590,2026-06-12,paid_search,camp_02,smb,25547.31,new,p3
lead_01591,acct_01591,2026-06-12,paid_search,camp_01,smb,27734.48,new,p3
lead_01592,acct_01592,2026-06-12,outbound,camp_04,mid_market,61449.54,new,p3
lead_01593,acct_01593,2026-06-13,paid_search,camp_08,smb,21737.1,new,p3
lead_01594,acct_01594,2026-06-13,webinar,camp_06,mid_market,67897.48,new,p2
lead_01595,acct_01595,2026-06-13,paid_search,camp_01,smb,61671.98,new,p3
lead_01596,acct_01596,2026-06-13,referral,camp_03,smb,59349.49,new,p2
lead_01597,acct_01597,2026-06-13,outbound,camp_04,smb,31182.66,new,p3
lead_01598,acct_01598,2026-06-13,paid_search,camp_01,mid_market,57158.09,new,p4
lead_01599,acct_01599,2026-06-13,partner,camp_05,enterprise,37253.31,new,p2
lead_01600,acct_01600,2026-06-13,organic,camp_07,smb,24570.3,new,p3
lead_01601,acct_01601,2026-06-13,paid_search,camp_02,mid_market,45635.23,new,p3
lead_01602,acct_01602,2026-06-13,referral,camp_03,smb,53895.85,new,p2
lead_01603,acct_01603,2026-06-13,outbound,camp_04,mid_market,46447.04,new,p4
lead_01604,acct_01604,2026-06-13,paid_search,camp_08,smb,42840.95,new,p4
lead_01605,acct_01605,2026-06-13,paid_search,camp_08,smb,43121.15,new,p3
lead_01606,acct_01606,2026-06-13,partner,camp_05,mid_market,100613.82,new,p2
lead_01607,acct_01607,2026-06-13,paid_search,camp_02,smb,45966.37,new,p4
lead_01608,acct_01608,2026-06-13,partner,camp_05,mid_market,74045.95,new,p1
lead_01609,acct_01609,2026-06-13,organic,camp_07,smb,48281.52,new,p3
lead_01610,acct_01610,2026-06-13,partner,camp_05,enterprise,81709.98,new,p1
lead_01611,acct_01611,2026-06-13,paid_search,camp_08,smb,17533.02,new,p3
lead_01612,acct_01612,2026-06-13,outbound,camp_04,smb,96514.28,new,p4
lead_01613,acct_01613,2026-06-13,webinar,camp_06,smb,58591.77,new,p3
lead_01614,acct_01614,2026-06-13,referral,camp_03,mid_market,40946.59,new,p1
lead_01615,acct_01615,2026-06-13,referral,camp_03,smb,68939.36,new,p2
lead_01616,acct_01616,2026-06-13,referral,camp_03,mid_market,43203.64,new,p1
lead_01617,acct_01617,2026-06-13,partner,camp_05,enterprise,107992.14,new,p1
lead_01618,acct_01618,2026-06-13,partner,camp_05,enterprise,111943.54,new,p1
lead_01619,acct_01619,2026-06-13,paid_search,camp_02,smb,10925.1,new,p2
lead_01620,acct_01620,2026-06-13,webinar,camp_06,smb,47310.82,new,p3
lead_01621,acct_01621,2026-06-14,outbound,camp_04,smb,52061.49,new,p3
lead_01622,acct_01622,2026-06-14,paid_search,camp_02,mid_market,24235.41,new,p2
lead_01623,acct_01623,2026-06-14,paid_search,camp_02,smb,66176.29,new,p3
lead_01624,acct_01624,2026-06-14,paid_search,camp_01,smb,50532.62,new,p4
lead_01625,acct_01625,2026-06-14,outbound,camp_04,smb,55459.08,new,p3
lead_01626,acct_01626,2026-06-14,organic,camp_07,smb,73128.57,new,p2
lead_01627,acct_01627,2026-06-14,paid_search,camp_01,enterprise,63588.42,new,p2
lead_01628,acct_01628,2026-06-14,referral,camp_03,mid_market,63110.13,new,p4
lead_01629,acct_01629,2026-06-14,outbound,camp_04,smb,62904.59,new,p4
lead_01630,acct_01630,2026-06-14,webinar,camp_06,smb,49223.18,new,p2
lead_01631,acct_01631,2026-06-14,paid_search,camp_08,mid_market,36211.91,new,p3
lead_01632,acct_01632,2026-06-14,organic,camp_07,smb,66539.42,new,p2
lead_01633,acct_01633,2026-06-14,webinar,camp_06,enterprise,75931.47,new,p1
lead_01634,acct_01634,2026-06-14,paid_search,camp_08,smb,27527.5,new,p4
lead_01635,acct_01635,2026-06-14,outbound,camp_04,smb,45931.37,new,p3
lead_01636,acct_01636,2026-06-14,outbound,camp_04,smb,45741.64,new,p3
lead_01637,acct_01637,2026-06-14,paid_search,camp_02,mid_market,43045.56,new,p1
lead_01638,acct_01638,2026-06-14,paid_search,camp_02,smb,36973.78,new,p2
lead_01639,acct_01639,2026-06-14,outbound,camp_04,mid_market,34271.02,new,p4
lead_01640,acct_01640,2026-06-14,webinar,camp_06,mid_market,65431.37,new,p1
lead_01641,acct_01641,2026-06-14,referral,camp_03,enterprise,49331.01,new,p2
lead_01642,acct_01642,2026-06-14,organic,camp_07,enterprise,20219.78,new,p3
lead_01643,acct_01643,2026-06-14,organic,camp_07,mid_market,70497.31,new,p3
lead_01644,acct_01644,2026-06-14,organic,camp_07,smb,49865.42,new,p3
lead_01645,acct_01645,2026-06-14,partner,camp_05,mid_market,102568.05,new,p1
lead_01646,acct_01646,2026-06-14,organic,camp_07,mid_market,39808.19,new,p3
lead_01647,acct_01647,2026-06-14,outbound,camp_04,smb,31732.81,new,p3
lead_01648,acct_01648,2026-06-14,outbound,camp_04,mid_market,35198.39,new,p3
lead_01649,acct_01649,2026-06-14,webinar,camp_06,smb,42359.95,new,p4
lead_01650,acct_01650,2026-06-14,referral,camp_03,smb,57193.0,new,p2
lead_01651,acct_01651,2026-06-14,paid_search,camp_08,smb,21799.25,new,p2
lead_01652,acct_01652,2026-06-14,outbound,camp_04,enterprise,45693.84,new,p4
lead_01653,acct_01653,2026-06-14,paid_search,camp_02,smb,54155.74,new,p3
lead_01654,acct_01654,2026-06-14,organic,camp_07,smb,36856.96,new,p3
lead_01655,acct_01655,2026-06-15,organic,camp_07,mid_market,93999.37,new,p3
